编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#设A、B两地和A、D两地之间的距离分别为S1和S2，则	S1=1.5S2!@#None!@#设 A、B两地 和 A、D两地 之间 的 距离 分别 为 S1 和 S2 ， 则 S1 = 1.5 S2!@#设 A 、 B 两 地 和 A 、 D 两 地 之间 的 距离 分别 为 S1 和 S2 ， 则 S1 = 1.5 S2!@#设 A 、 B 两 地 和 A 、 D 两 地 之间 的 距离 分别 为 S1 和 S2 ， 则 S1 = 1.5S2!@#设 A 、 B 两 地 和 A 、 D 两 地 之间 的 距离 分别 为 S1 和 S2 ， 则 S1 = 1.5S2!@#VV NN CC NN LC DEG NN AD VC NN CC NN PU AD NN VV CD NN!@#VV NN CC NN LC DEG NN AD VC NN CC NN PU AD NN VV CD NN!@#!@#!@#1 3!@#!@#!@#16!@#!@#( (IP (IP (VP (VP (VV 设) (NP (DNP (LCP (NP (NN A、B两地) (CC 和) (NN A、D两地)) (LC 之间)) (DEG 的)) (NP (NN 距离)))) (VP (ADVP (AD 分别)) (VP (VC 为) (NP (NN S1) (CC 和) (NN S2)))))) (PU ，) (VP (ADVP (AD 则)) (NP (NN S1)) (VP (VV =) (NP (QP (CD 1.5)) (NP (NN S2)))))) )!@#!@#!@#!@#其他陈述_0(,,)!@#其他陈述!@#!@#14-17!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#条件状语!@#自定义类别!@#!@#7!@#
7-C!@#乙图为地壳物质循环示意图，图中①②③④表示地质作用，下列叙述正确的是	①表示板块的碰撞挤压!@#None!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 ① 表示 板块 的 碰撞 挤压!@#乙图 为 地壳 物质 循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质 作用 ， 下列 叙述 正确 的 是 ① 表示 板块 的 碰撞 挤压!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 ① 表示 板块 的 碰撞 挤压!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 ① 表示 板块 的 碰撞 挤压!@#NN VC term NN PU NN LC NN VV NN NN VV term PU JJ VV NN DEC VC AD VV term DEG NN NN!@#NN VC NN NN PU NN LC NN NN NN NN VV NN PU JJ NN VA DEC VC NN VV NN DEG NN NN!@#!@#!@#!@#2 12 21!@#!@#!@#!@#( (IP (IP (NP (NN 乙图)) (VP (VC 为) (NP (NN 地壳物质循环) (NN 示意图)))) (PU ，) (IP (LCP (NP (NN 图)) (LC 中)) (IP (IP (NP (NN ①)) (VP (VP (VV ②) (NP (NN ③) (NN ④))) (VP (VV 表示) (NP (NN 地质作用))))) (PU ，) (IP (NP (ADJP (JJ 下列)) (CP (IP (VP (VV 叙述) (NP (NN 正确)))) (DEC 的))) (VP (VC 是) (VP (ADVP (AD ①)) (VP (VV 表示) (NP (DNP (NP (NN 板块)) (DEG 的)) (NP (NN 碰撞) (NN 挤压)))))))))) )!@#!@#!@#!@#其他陈述_0(,,)!@#其他陈述!@#!@#19-24!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#14-18 5-6!@#
7-D!@#乙图为地壳物质循环示意图，图中①②③④表示地质作用，下列叙述正确的是	②③④均属于内力作用!@#None!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 ② ③ ④ 均 属于 内力作用!@#乙图 为 地壳 物质 循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质 作用 ， 下列 叙述 正确 的 是 ② ③ ④ 均 属于 内力 作用!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 ② ③ ④ 均 属于 内力作用!@#乙图 为 地壳物质循环 示意图 ， 图 中 ① ② ③ ④ 表示 地质作用 ， 下列 叙述 正确 的 是 ② ③ ④ 均 属于 内力作用!@#NN VC term NN PU NN LC NN NN NN NN VV term PU JJ VV NN DEC VC NN NN NN AD VV term!@#NN VC NN NN PU NN LC NN NN NN NN VV NN PU JJ NN VA DEC VC NN NN NN AD VV NN!@#!@#!@#!@#2 12 24!@#!@#!@#!@#( (IP (IP (NP (NN 乙图)) (VP (VC 为) (NP (NN 地壳物质循环) (NN 示意图)))) (PU ，) (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN ①) (NN ②))) (NP (NN ③) (NN ④)) (VP (VV 表示) (NP (NN 地质作用)))) (PU ，) (IP (NP (ADJP (JJ 下列)) (CP (IP (VP (VV 叙述) (NP (NN 正确)))) (DEC 的)) (NP (VC 是) (NP (NN ②) (NN ③))) (NP (NN ④))) (VP (ADVP (AD 均)) (VP (VV 属于) (NP (NN 内力作用)))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_23!@#19-24!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#14-18 5-6!@#
8-A!@#图中a、b、c三种补给类型分别是	地下水、大气降水、积雪融水!@#None!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 地下水 、 大气 降水 、 积雪 融水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 地下水 、 大气 降水 、 积雪 融水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 地下水 、 大气降水 、 积雪 融水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 地下水 、 大气降水 、 积雪 融水!@#NN LC NN PU NN PU NN CD M NN NN AD VC NN PU NN NN PU NN NN!@#NN LC NN PU NN PU NN CD M NN NN AD VC NN PU NN NN PU NN NN!@#!@#!@#!@#13 15-16 18-19!@#!@#!@#!@#( (IP (NP (NP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN a) (PU 、) (NN b) (PU 、) (NN c))) (QP (CD 三) (CLP (M 种))) (NP (NN 补给))) (NP (NN 类型))) (VP (ADVP (AD 分别)) (VP (VC 是) (NP (NN 地下水) (PU 、) (NN 大气) (NN 降水) (PU 、) (NN 积雪) (NN 融水))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_12!@#2-19!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#null!@#名词短语+动词短语!@#12!@#0-1 11!@#
8-B!@#图中a、b、c三种补给类型分别是	大气降水、地下水、积雪融水!@#None!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 大气 降水 、 地下水 、 积雪 融水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 大气 降水 、 地下水 、 积雪 融水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 大气降水 、 地下水 、 积雪 融水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 大气降水 、 地下水 、 积雪 融水!@#NN LC NN PU NN PU NN CD M NN NN AD VC NN NN PU NN PU NN NN!@#NN LC NN PU NN PU NN CD M NN NN AD VC NN NN PU NN PU NN NN!@#!@#!@#!@#13-14 16 18-19!@#!@#!@#!@#( (IP (NP (NP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN a) (PU 、) (NN b) (PU 、) (NN c))) (QP (CD 三) (CLP (M 种))) (NP (NN 补给))) (NP (NN 类型))) (VP (ADVP (AD 分别)) (VP (VC 是) (NP (NP (NN 大气) (NN 降水) (PU 、) (NN 地下水) (PU 、) (NN 积雪)) (NP (NN 融水)))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_12!@#2-19!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1 11!@#
8-C!@#图中a、b、c三种补给类型分别是	积雪融水、大气降水、地下水!@#None!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 积雪 融水 、 大气 降水 、 地下水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 积雪 融水 、 大气 降水 、 地下水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 积雪 融水 、 大气降水 、 地下水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 积雪 融水 、 大气降水 、 地下水!@#NN LC NN PU NN PU NN CD M NN NN AD VC NN NN PU NN NN PU NN!@#NN LC NN PU NN PU NN CD M NN NN AD VC NN NN PU NN NN PU NN!@#!@#!@#!@#13-14 16-17 19!@#!@#!@#!@#( (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN a) (PU 、) (NN b) (PU 、) (NN c)) (NP (QP (CD 三) (CLP (M 种))) (NP (NN 补给))) (NP (NN 类型))) (VP (ADVP (AD 分别)) (VP (VC 是) (NP (NN 积雪) (NN 融水) (PU 、) (NN 大气) (NN 降水) (PU 、) (NN 地下水))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_12!@#2-19!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1 11!@#
8-D!@#图中a、b、c三种补给类型分别是	大气降水、积雪融水、地下水!@#None!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 大气 降水 、 积雪 融水 、 地下水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 大气 降水 、 积雪 融水 、 地下水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 大气降水 、 积雪 融水 、 地下水!@#图 中 a 、 b 、 c 三 种 补给 类型 分别 是 大气降水 、 积雪 融水 、 地下水!@#NN LC NN PU NN PU NN CD M NN NN AD VC NN NN PU NN NN PU NN!@#NN LC NN PU NN PU NN CD M NN NN AD VC NN NN PU NN NN PU NN!@#!@#!@#!@#13-14 16-17 19!@#!@#!@#!@#( (IP (NP (NP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN a) (PU 、) (NN b) (PU 、) (NN c))) (QP (CD 三) (CLP (M 种))) (NP (NN 补给))) (NP (NN 类型))) (VP (ADVP (AD 分别)) (VP (VC 是) (NP (NN 大气) (NN 降水) (PU 、) (NN 积雪) (NN 融水) (PU 、) (NN 地下水))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_12!@#2-19!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1 11!@#
9-A!@#下列关于图示河流所在区域自然环境特征描述正确的是	植被以草原和荒漠为主!@#None!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 植被 以 草原 和 荒漠 为主!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 植被 以 草原 和 荒漠 为主!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 植被 以 草原 和 荒漠 为主!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 植被 以 草原 和 荒漠 为主!@#JJ P VV NN VV NN NN NN NN VV VA DEC VC term P term CC term VV!@#JJ P VV NN VV NN NN NN NN VV VA DEC VC NN P NN CC NN VV!@#!@#!@#!@#13 15 17!@#!@#!@#!@#( (IP (NP (ADJP (JJ 下列)) (PP (P 关于) (NP (CP (IP (NP (CP (IP (VV 图示))) (NP (NN 河流))) (VP (VV 所在)))) (NP (NN 区域) (NN 自然) (NN 环境)))) (NP (NN 特征))) (VP (VP (VV 描述) (IP (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (NP (NN 植被))))) (VP (PP (P 以) (NP (NN 草原) (CC 和) (NN 荒漠))) (VP (VV 为主))))) )!@#!@#!@#!@#其他陈述_0(,,)!@#其他陈述!@#!@#13-18!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#null!@#自定义类别!@#12!@#0-2 9-12!@#3-8
9-B!@#下列关于图示河流所在区域自然环境特征描述正确的是	光、热、水资源丰富!@#None!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 光 、 热 、 水 资源 丰富!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 光 、 热 、 水 资源 丰富!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 光 、 热 、 水资源 丰富!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 光 、 热 、 水资源 丰富!@#JJ P VV NN VV NN NN NN NN VV VA DEC VC NN PU NN PU NN NN VA!@#JJ P VV NN VV NN NN NN NN VV VA DEC VC NN PU NN PU NN NN VA!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (ADJP (JJ 下列)) (IP (VP (PP (P 关于) (NP (CP (IP (VV 图示))) (NP (NN 河流)))) (VP (VV 所在) (NP (NN 区域) (NN 自然) (NN 环境))))) (NP (NN 特征))) (VP (VV 描述) (IP (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NP (NN 光) (PU 、) (NN 热) (PU 、) (NN 水)) (NP (NN 资源))) (VP (VA 丰富))))))) )!@#!@#!@#!@#其他陈述_0(,,)!@#其他陈述!@#!@#13-19!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-2 9-12!@#3-8
9-C!@#下列关于图示河流所在区域自然环境特征描述正确的是	土壤肥力高!@#None!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 土壤 肥力 高!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 土壤 肥力 高!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 土壤 肥力 高!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 土壤 肥力 高!@#JJ P VV NN VV NN NN NN NN VV VA DEC VC NN NN VA!@#JJ P VV NN VV NN NN NN NN VV VA DEC VC NN NN VA!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (ADJP (JJ 下列)) (IP (VP (PP (P 关于) (NP (CP (IP (VV 图示))) (NP (NN 河流)))) (VP (VV 所在) (NP (NN 区域) (NN 自然) (NN 环境))))) (NP (NN 特征))) (VP (VV 描述) (IP (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NN 土壤) (NN 肥力)) (VP (VA 高))))))) )!@#!@#!@#!@#其他陈述_0(,,)!@#其他陈述!@#!@#13-15!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-2 9-12!@#3-8
9-D!@#下列关于图示河流所在区域自然环境特征描述正确的是	河流含沙量大!@#None!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 河流 含沙量 大!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 河流 含沙量 大!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 河流 含沙量 大!@#下列 关于 图示 河流 所在 区域 自然 环境 特征 描述 正确 的 是 河流 含沙量 大!@#JJ P VV NN VV NN NN NN NN VV VA DEC VC NN NN VA!@#JJ P VV NN VV NN NN NN NN VV VA DEC VC NN NN VA!@#!@#!@#!@#13-14!@#!@#!@#!@#( (IP (NP (ADJP (JJ 下列)) (IP (VP (PP (P 关于) (NP (CP (IP (VV 图示))) (NP (NN 河流)))) (VP (VV 所在) (NP (NN 区域) (NN 自然) (NN 环境))))) (NP (NN 特征))) (VP (VV 描述) (IP (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NN 河流) (NN 含沙量)) (VP (VA 大))))))) )!@#!@#!@#!@#其他陈述_0(,,)!@#其他陈述!@#!@#13-15!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-2 9-12!@#3-8
10-A!@#下列地点中能够露天开采煤矿且比较安全的是	甲!@#None!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 甲!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 甲!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 甲!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 甲!@#JJ NN LC VV AD VV NN CC AD VA DEC VC NN!@#JJ NN LC VV AD VV NN CC AD VA DEC VC NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (LCP (NP (ADJP (JJ 下列)) (NP (NN 地点))) (LC 中)) (VP (VV 能够) (VP (VP (ADVP (AD 露天)) (VP (VV 开采) (NP (NN 煤矿)))) (CC 且) (VP (ADVP (AD 比较)) (VP (VA 安全)))))) (DEC 的))) (VP (VC 是) (NP (NN 甲)))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_11!@#3-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#null!@#名词短语+动词短语!@#11!@#0 2 8!@#1
10-B!@#下列地点中能够露天开采煤矿且比较安全的是	乙!@#None!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 乙!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 乙!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 乙!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 乙!@#JJ NN LC VV AD VV NN CC AD VA DEC VC NN!@#JJ NN LC VV AD VV NN CC AD VA DEC VC NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (LCP (NP (ADJP (JJ 下列)) (NP (NN 地点))) (LC 中)) (VP (VV 能够) (VP (VP (ADVP (AD 露天)) (VP (VV 开采) (NP (NN 煤矿)))) (CC 且) (VP (ADVP (AD 比较)) (VP (VA 安全)))))) (DEC 的))) (VP (VC 是) (NP (NN 乙)))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_11!@#3-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#0 2 8!@#1
10-C!@#下列地点中能够露天开采煤矿且比较安全的是	丙!@#None!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 丙!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 丙!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 丙!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 丙!@#JJ NN LC VV AD VV NN CC AD VA DEC VC NN!@#JJ NN LC VV AD VV NN CC AD VA DEC VC NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (LCP (NP (ADJP (JJ 下列)) (NP (NN 地点))) (LC 中)) (VP (VV 能够) (VP (VP (ADVP (AD 露天)) (VP (VV 开采) (NP (NN 煤矿)))) (CC 且) (VP (ADVP (AD 比较)) (VP (VA 安全)))))) (DEC 的))) (VP (VC 是) (NP (NN 丙)))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_11!@#3-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#0 2 8!@#1
10-D!@#下列地点中能够露天开采煤矿且比较安全的是	丁!@#None!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 丁!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 丁!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 丁!@#下列 地点 中 能够 露天 开采 煤矿 且 比较 安全 的 是 丁!@#JJ NN LC VV AD VV NN CC AD VA DEC VC NN!@#JJ NN LC VV AD VV NN CC AD VA DEC VC NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (LCP (NP (ADJP (JJ 下列)) (NP (NN 地点))) (LC 中)) (VP (VV 能够) (VP (VP (ADVP (AD 露天)) (VP (VV 开采) (NP (NN 煤矿)))) (CC 且) (VP (ADVP (AD 比较)) (VP (VA 安全)))))) (DEC 的))) (VP (VC 是) (NP (NN 丁)))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_11!@#3-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#0 2 8!@#1
11-A!@#从矿难成因上看，图中a、b两处最容易发生的矿难事故分别是	瓦斯爆炸和透水事故!@#None!@#从 矿难 成因 上 看 ， 图 中 a、b两处 最 容易 发生 的 矿难 事故 分别 是 瓦斯 爆炸 和 透水 事故!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两处 最 容易 发生 的 矿难 事故 分别 是 瓦斯 爆炸 和 透水 事故!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两 处 最 容易 发生 的 矿难 事故 分别 是 瓦斯 爆炸 和 透水事故!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两 处 最 容易 发生 的 矿难 事故 分别 是 瓦斯 爆炸 和 透水事故!@#P NN NN LC VV PU NN LC loc AD VA VV DEC NN NN AD VC NN NN CC NN NN!@#P NN NN LC VV PU NN LC NN AD VA NN AD VC NN AD VC NN NN CC NN NN!@#!@#!@#8!@#!@#!@#!@#!@#( (IP (IP (VP (PP (P 从) (LCP (NP (NN 矿难) (NN 成因)) (LC 上))) (VP (VV 看)))) (PU ，) (NP (LCP (NP (NN 图)) (LC 中)) (CP (IP (NP (NR a、b两处)) (VP (ADVP (AD 最)) (VP (VA 容易) (IP (VP (VV 发生)))))) (DEC 的)) (NP (NN 矿难) (NN 事故))) (VP (ADVP (AD 分别)) (VP (VC 是) (NP (NN 瓦斯) (NN 爆炸) (CC 和) (NN 透水) (NN 事故))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_16!@#8-21!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@# null!@#名词短语+动词短语!@#16!@#0 3-7 15!@#1-2
11-B!@#从矿难成因上看，图中a、b两处最容易发生的矿难事故分别是	井喷事故和瓦斯爆炸!@#None!@#从 矿难 成因 上 看 ， 图 中 a、b两处 最 容易 发生 的 矿难 事故 分别 是 井喷 事故 和 瓦斯 爆炸!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两处 最 容易 发生 的 矿难 事故 分别 是 井喷 事故 和 瓦斯 爆炸!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两 处 最 容易 发生 的 矿难 事故 分别 是 井喷 事故 和 瓦斯 爆炸!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两 处 最 容易 发生 的 矿难 事故 分别 是 井喷 事故 和 瓦斯 爆炸!@#P NN NN LC VV PU NN LC NR AD VA VV DEC NN NN AD VC NN NN CC NN NN!@#P NN NN LC VV PU NN LC NN AD VA NN AD VC NN NN CC NN NN CC NN NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (IP (VP (PP (P 从) (LCP (NP (NN 矿难) (NN 成因)) (LC 上))) (VP (VV 看)))) (PU ，) (NP (LCP (NP (NN 图)) (LC 中)) (CP (IP (NP (NR a、b两处)) (VP (ADVP (AD 最)) (VP (VA 容易) (IP (VP (VV 发生)))))) (DEC 的)) (NP (NN 矿难) (NN 事故))) (VP (ADVP (AD 分别)) (VP (VC 是) (NP (NP (NN 井喷) (NN 事故)) (CC 和) (NP (NN 瓦斯) (NN 爆炸)))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_16!@#8-21!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0 3-7 15!@#1-2
11-C!@#从矿难成因上看，图中a、b两处最容易发生的矿难事故分别是	透水事故和瓦斯爆炸!@#None!@#从 矿难 成因 上 看 ， 图 中 a、b两处 最 容易 发生 的 矿难 事故 分别 是 透水 事故 和 瓦斯 爆炸!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两处 最 容易 发生 的 矿难 事故 分别 是 透水 事故 和 瓦斯 爆炸!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两 处 最 容易 发生 的 矿难 事故 分别 是 透水事故 和 瓦斯 爆炸!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两 处 最 容易 发生 的 矿难 事故 分别 是 透水事故 和 瓦斯 爆炸!@#P NN NN LC VV PU NN LC NR AD VA VV DEC NN NN AD VC NN NN CC NR NN!@#P NN NN LC VV PU NN LC NN AD VA NN AD VC NN AD VC NN NN CC NN NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (IP (VP (PP (P 从) (LCP (NP (NN 矿难) (NN 成因)) (LC 上))) (VP (VV 看)))) (PU ，) (NP (LCP (NP (NN 图)) (LC 中)) (CP (IP (NP (NR a、b两处)) (VP (ADVP (AD 最)) (VP (VA 容易) (IP (VP (VV 发生)))))) (DEC 的)) (NP (NN 矿难) (NN 事故))) (VP (ADVP (AD 分别)) (VP (VC 是) (NP (NP (NN 透水) (NN 事故)) (CC 和) (NP (NR 瓦斯) (NN 爆炸)))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_16!@#8-21!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0 3-7 15!@#1-2
11-D!@#从矿难成因上看，图中a、b两处最容易发生的矿难事故分别是	透水事故和井喷事故!@#None!@#从 矿难 成因 上 看 ， 图 中 a、b两处 最 容易 发生 的 矿难 事故 分别 是 透水 事故 和 井喷 事故!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两处 最 容易 发生 的 矿难 事故 分别 是 透水 事故 和 井喷 事故!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两 处 最 容易 发生 的 矿难 事故 分别 是 透水事故 和 井喷 事故!@#从 矿难 成因 上 看 ， 图 中 a 、 b 两 处 最 容易 发生 的 矿难 事故 分别 是 透水事故 和 井喷 事故!@#P NN NN LC VV PU NN LC NR AD VA VV DEC NN NN AD VC NN NN CC NN NN!@#P NN NN LC VV PU NN LC NN AD VA NN AD VC NN AD VC NN NN CC NN NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (IP (VP (PP (P 从) (LCP (NP (NN 矿难) (NN 成因)) (LC 上))) (VP (VV 看)))) (PU ，) (NP (LCP (NP (NN 图)) (LC 中)) (CP (IP (NP (NR a、b两处)) (VP (ADVP (AD 最)) (VP (VA 容易) (IP (VP (VV 发生)))))) (DEC 的)) (NP (NN 矿难) (NN 事故))) (VP (ADVP (AD 分别)) (VP (VC 是) (NP (NP (NN 透水) (NN 事故)) (CC 和) (NP (NN 井喷) (NN 事故)))))) )!@#!@#!@#!@#指示_0(,)!@#指示!@#0_16!@#8-21!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0 3-7 15!@#1-2
