编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#三个观测点中	①位于大西洋!@#None!@#三 个 观测点 中 ① 位于 大西洋!@#三 个 观测点 中 ① 位于 大西洋!@#三 个 观测点 中 ① 位于 大西洋!@#三 个 观测点 中 ① 位于 大西洋!@#CD M NN LC NN VV loc!@#CD M NN LC NN VV NR!@#!@#!@#6!@#!@#6!@#!@#!@#( (IP (NP (QP (CD 三) (CLP (M 个))) (LCP (NP (NN 观测点)) (LC 中)) (NP (NN ①))) (VP (VV 位于) (NP (NR 大西洋)))) )!@#!@#!@#!@#其他陈述_0(,,)!@#其他陈述!@#0_5!@#4-6!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#null!@#自定义类别!@#!@#0-1 3!@#2
7-A!@#不够合理的治理土壤退化的措施是	东北平原开荒、焚烧秸秆，加速有机质分解!@#y!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北平原 开荒 、 焚烧 秸秆 ， 加速 有机质 分解!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北 平原 开荒 、 焚烧 秸秆 ， 加速 有机质 分解!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北平原 开荒 、 焚烧 秸秆 ， 加速 有机质 分解!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北平原 开荒 、 焚烧 秸秆 ， 加速 有机质 分解!@#AD VA VA DEC NN NN VV DEC NN VC loc VV PU NN NN PU VV NR VV!@#AD VA VA DEC NN NN VV DEC NN VC NR VV PU NN NN PU VV NR VV!@#!@#!@#10!@#5-6!@#!@#!@#!@#( (IP (IP (NP (CP (IP (NP (CP (IP (VP (ADVP (AD 不)) (VP (VA 够) (IP (VP (VA 合理)))))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (UCP (IP (NP (NR 东北平原)) (VP (VV 开荒))) (PU 、) (NP (NN 焚烧) (NN 秸秆))))) (PU ，) (VP (VV 加速) (NP (NR 有机质)) (IP (VP (VV 分解))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-18!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#null!@#名词短语+动词短语!@#9!@#1!@#
7-A-0!@#不够合理的治理土壤退化的措施是	东北平原开荒、焚烧秸秆!@#ed-ori!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北平原 开荒 、 焚烧 秸秆!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北 平原 开荒 、 焚烧 秸秆!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北平原 开荒 、 焚烧 秸秆!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北平原 开荒 、 焚烧 秸秆!@#AD VA VA DEC NN NN VV DEC NN VC loc VV PU NN NN!@#AD VA VA DEC NN NN VV DEC NN VC NR VV PU NN NN!@#!@#!@#10!@#5-6!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (VP (ADVP (AD 不)) (VP (VA 够) (IP (VP (VA 合理)))))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (UCP (IP (NP (NR 东北平原)) (VP (VV 开荒))) (PU 、) (NP (NN 焚烧) (NN 秸秆))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-14!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#1!@#
7-A-1!@#不够合理的治理土壤退化的措施是	东北平原加速有机质分解!@#ed-mod!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北平原 加速 有机质 分解!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北 平原 加速 有机质 分解!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北平原 加速 有机质 分解!@#不 够 合理 的 治理 土壤 退化 的 措施 是 东北平原 加速 有机质 分解!@#AD VA VA DEC NN NN VV DEC NN VC loc VV NR VV!@#AD VA VA DEC NN NN VV DEC NN VC NR VV NR VV!@#!@#!@#10!@#5-6!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (VP (ADVP (AD 不)) (VP (VA 够) (IP (VP (VA 合理)))))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (IP (NP (NR 东北平原)) (VP (VV 加速) (NP (NR 有机质)) (IP (VP (VV 分解))))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-13!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#1!@#
7-B!@#不够合理的治理土壤退化的措施是	黄土高原保塬、护坡、固沟，防治水土流失!@#y!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土高原 保塬 、 护坡 、 固沟 ， 防治 水土流失!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土 高原 保塬 、 护坡 、 固沟 ， 防治 水土流失!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土高原 保塬 、 护坡 、 固沟 ， 防治 水土流失!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土高原 保塬 、 护坡 、 固沟 ， 防治 水土流失!@#AD VA VA DEC NN NN VV DEC NN VC loc NN PU NN PU NN PU VV NN!@#AD VA VA DEC NN NN VV DEC NN VC NR NN PU NN PU NN PU VV NN!@#!@#!@#10!@#5-6 11 18!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (VP (ADVP (AD 不)) (VP (VA 够) (IP (VP (VA 合理)))))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (IP (NP (NP (NR 黄土高原)) (NP (NN 保塬) (PU 、) (NN 护坡) (PU 、) (NN 固沟))) (PU ，) (VP (VV 防治) (NP (NN 水土流失)))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-18!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#1!@#
7-B-0!@#不够合理的治理土壤退化的措施是	黄土高原保塬、护坡、固沟!@#ed-ori!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土高原 保塬 、 护坡 、 固沟!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土 高原 保塬 、 护坡 、 固沟!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土高原 保塬 、 护坡 、 固沟!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土高原 保塬 、 护坡 、 固沟!@#AD VA VA DEC NN NN VV DEC NN VC loc NN PU NN PU NN!@#AD VA VA DEC NN NN VV DEC NN VC NR NN PU NN PU NN!@#!@#!@#10!@#5-6 11!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (VP (ADVP (AD 不)) (VP (VA 够) (IP (VP (VA 合理)))))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (NP (NP (NR 黄土高原)) (NP (NN 保塬) (PU 、) (NN 护坡) (PU 、) (NN 固沟))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-15!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#1!@#
7-B-1!@#不够合理的治理土壤退化的措施是	黄土高原防治水土流失!@#ed-mod!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土高原 防治 水土 流失!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土 高原 防治 水土 流失!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土高原 防治 水土流失!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄土高原 防治 水土流失!@#AD VA VA DEC NN NN VV DEC NN VC loc VV NN NN!@#AD VA VA DEC NN NN VV DEC NN VC NR NN NN VV!@#!@#!@#10!@#5-6 12-13!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (VP (VP (ADVP (AD 不)) (VP (VA 够))) (VP (VA 合理)))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (VP (NP (NR 黄土高原)) (VP (VV 防治) (NP (NN 水土) (NN 流失)))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-13!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#1!@#
7-C!@#不够合理的治理土壤退化的措施是	黄淮海平原实施排灌，调控土壤盐分!@#y!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海平原 实施 排灌 ， 调控 土壤 盐分!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海 平原 实施 排灌 ， 调控 土壤 盐分!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海平原 实施 排灌 ， 调控 土壤 盐分!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海平原 实施 排灌 ， 调控 土壤 盐分!@#AD VA VA DEC NN NN VV DEC NN VC loc VV NN PU NN NN NN!@#AD VA VA DEC NN NN VV DEC NN VC null VV NN PU NN NN NN!@#!@#!@#10!@#5-6 12!@#10!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (VP (VP (ADVP (AD 不)) (VP (VA 够))) (VP (VA 合理)))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (IP (IP (NP (NR 黄淮海平原)) (VP (VV 实施) (NP (NN 排灌)))) (PU ，) (IP (NP (NN 调控) (NN 土壤)) (VP (NP (NN 盐分))))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-16!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#1!@#
7-C-0!@#不够合理的治理土壤退化的措施是	黄淮海平原实施排灌!@#ed-ori!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海平原 实施 排灌!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海 平原 实施 排灌!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海平原 实施 排灌!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海平原 实施 排灌!@#AD VA VA DEC NN NN VV DEC NN VC loc VV NN!@#AD VA VA DEC NN NN VV DEC NN VC null VV NN!@#!@#!@#10!@#5-6 12!@#10!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (VP (ADVP (AD 不)) (VP (VA 够) (IP (VP (VA 合理)))))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (IP (NP (NR 黄淮海平原)) (VP (VV 实施) (NP (NN 排灌)))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-12!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#1!@#
7-C-1!@#不够合理的治理土壤退化的措施是	黄淮海平原调控土壤盐分!@#ed-mod!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海平原 调控 土壤 盐分!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海 平原 调控 土壤 盐分!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海平原 调控 土壤 盐分!@#不 够 合理 的 治理 土壤 退化 的 措施 是 黄淮海平原 调控 土壤 盐分!@#AD VA VA DEC NN NN VV DEC NN VC loc NN NN NN!@#AD VA VA DEC NN NN VV DEC NN VC null NN NN NN!@#!@#!@#10!@#5-6!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (VP (ADVP (AD 不)) (VP (VA 够) (IP (VP (VA 合理)))))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (NP (NP (NR 黄淮海平原) (NN 调控) (NN 土壤)) (NP (NN 盐分))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-13!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#1!@#
7-D!@#不够合理的治理土壤退化的措施是	江南丘陵施用石灰，中和土壤酸度!@#y!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南丘陵 施用 石灰 ， 中和 土壤 酸度!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南 丘陵 施用 石灰 ， 中和 土壤 酸度!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南 丘陵 施用 石灰 ， 中和 土壤 酸度!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南 丘陵 施用 石灰 ， 中和 土壤 酸度!@#AD VA VA DEC NN NN VV DEC NN VC loc VV NN PU NR NN NN!@#AD VA VA DEC NN NN VV DEC NN VC VV VV NN PU VV NN NN!@#!@#!@#10!@#5-6!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (VP (ADVP (AD 不)) (VP (VA 够) (IP (VP (VA 合理)))))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (IP (NP (NR 江南丘陵)) (VP (VV 施用) (NP (NN 石灰) (PU ，) (NR 中和) (NN 土壤) (NN 酸度)))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-16!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#1!@#
7-D-0!@#不够合理的治理土壤退化的措施是	江南丘陵施用石灰!@#ed-ori!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南丘陵 施用 石灰!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南 丘陵 施用 石灰!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南 丘陵 施用 石灰!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南 丘陵 施用 石灰!@#AD VA VA DEC NN NN VV DEC NN VC loc VV NN!@#AD VA VA DEC NN NN VV DEC NN VC VV VV NN!@#!@#!@#10!@#5-6!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (VP (VP (ADVP (AD 不)) (VP (VA 够))) (VP (VA 合理)))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (IP (NP (NR 江南丘陵)) (VP (VV 施用) (NP (NN 石灰)))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-12!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#1!@#
7-D-1!@#不够合理的治理土壤退化的措施是	江南丘陵中和土壤酸度!@#ed-mod!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南丘陵 中和 土壤 酸度!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南 丘陵 中和 土壤 酸度!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南 丘陵 中和 土壤 酸度!@#不 够 合理 的 治理 土壤 退化 的 措施 是 江南 丘陵 中和 土壤 酸度!@#AD VA VA DEC NN NN VV DEC NN VC loc NR NN NN!@#AD VA VA DEC NN NN VV DEC NN VC VV VV NN NN!@#!@#!@#10!@#5-6!@#!@#!@#!@#( (IP (NP (CP (IP (NP (CP (IP (VP (VP (ADVP (AD 不)) (VP (VA 够))) (VP (VA 合理)))) (DEC 的)) (NP (NN 治理) (NN 土壤))) (VP (VV 退化))) (DEC 的)) (NP (NN 措施))) (VP (VC 是) (NP (NP (NR 江南丘陵) (NR 中和)) (NP (NN 土壤) (NN 酸度))))) )!@#对策_0(,,)!@#对策!@#0_8!@#!@#!@#!@#10-13!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#1!@#
8-A!@#决定中国自然地理环境差异的基本因素是	植被和气候!@#None!@#决定 中国 自然地理环境 差异 的 基本 因素 是 植被 和 气候!@#决定 中国 自然 地理 环境 差异 的 基本 因素 是 植被 和 气候!@#决定 中国 自然地理环境 差异 的 基本 因素 是 植被 和 气候!@#决定 中国 自然地理环境 差异 的 基本 因素 是 植被 和 气候!@#VV loc term NN DEG JJ NN VC term CC term!@#VV NR NN NN DEG JJ NN VC NN CC NN!@#!@#!@#1!@#2 8 10!@#1!@#!@#!@#( (IP (IP (VP (VV 决定) (NP (DNP (NP (NP (NR 中国)) (NP (NN 自然地理环境) (NN 差异))) (DEG 的)) (ADJP (JJ 基本)) (NP (NN 因素))))) (VP (VC 是) (NP (NN 植被) (CC 和) (NN 气候)))) )!@#原因_0(,)!@#原因!@#0_6!@#!@#!@#!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#null!@#名词短语+动词短语!@#7!@#!@#
8-B!@#决定中国自然地理环境差异的基本因素是	气候和地貌!@#None!@#决定 中国 自然地理环境 差异 的 基本 因素 是 气候 和 地貌!@#决定 中国 自然 地理 环境 差异 的 基本 因素 是 气候 和 地貌!@#决定 中国 自然地理环境 差异 的 基本 因素 是 气候 和 地貌!@#决定 中国 自然地理环境 差异 的 基本 因素 是 气候 和 地貌!@#VV loc term NN DEG JJ NN VC term CC term!@#VV NR NN NN DEG JJ NN VC NN CC NN!@#!@#!@#1!@#2 8 10!@#1!@#!@#!@#( (IP (IP (VP (VV 决定) (NP (DNP (NP (NP (NR 中国)) (NP (NN 自然地理环境) (NN 差异))) (DEG 的)) (ADJP (JJ 基本)) (NP (NN 因素))))) (VP (VC 是) (NP (NN 气候) (CC 和) (NN 地貌)))) )!@#原因_0(,)!@#原因!@#0_6!@#!@#!@#!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
8-C!@#决定中国自然地理环境差异的基本因素是	地貌和水文!@#None!@#决定 中国 自然地理环境 差异 的 基本 因素 是 地貌 和 水文!@#决定 中国 自然 地理 环境 差异 的 基本 因素 是 地貌 和 水文!@#决定 中国 自然地理环境 差异 的 基本 因素 是 地貌 和 水文!@#决定 中国 自然地理环境 差异 的 基本 因素 是 地貌 和 水文!@#VV loc term NN DEG JJ NN VC term CC term!@#VV NR NN NN DEG JJ NN VC NN CC NN!@#!@#!@#1!@#2 8 10!@#1!@#!@#!@#( (IP (IP (VP (VV 决定) (NP (DNP (NP (NP (NR 中国)) (NP (NN 自然地理环境) (NN 差异))) (DEG 的)) (ADJP (JJ 基本)) (NP (NN 因素))))) (VP (VC 是) (NP (NN 地貌) (CC 和) (NN 水文)))) )!@#原因_0(,)!@#原因!@#0_6!@#!@#!@#!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
8-D!@#决定中国自然地理环境差异的基本因素是	土壤和植被!@#None!@#决定 中国 自然地理环境 差异 的 基本 因素 是 土壤 和 植被!@#决定 中国 自然 地理 环境 差异 的 基本 因素 是 土壤 和 植被!@#决定 中国 自然地理环境 差异 的 基本 因素 是 土壤 和 植被!@#决定 中国 自然地理环境 差异 的 基本 因素 是 土壤 和 植被!@#VV loc term NN DEG JJ NN VC NN CC term!@#VV NR NN NN DEG JJ NN VC NN CC NN!@#!@#!@#1!@#2 10!@#1!@#!@#!@#( (IP (IP (VP (VV 决定) (NP (DNP (NP (NP (NR 中国)) (NP (NN 自然地理环境) (NN 差异))) (DEG 的)) (ADJP (JJ 基本)) (NP (NN 因素))))) (VP (VC 是) (NP (NN 土壤) (CC 和) (NN 植被)))) )!@#原因_0(,)!@#原因!@#0_6!@#!@#!@#!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
9-A!@#同等级铁路平均每千米工程量和造价最高的是	哈尔滨—沈阳段!@#None!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 哈尔滨 — 沈阳 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 哈尔滨 — 沈阳 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 哈尔滨 — 沈阳 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 哈尔滨 — 沈阳 段!@#P NN NN AD DT M NN CC NN AD VA DEC VC loc PU loc NN!@#P NN NN AD DT M NN CC NN AD VA DEC VC NR PU NR NN!@#!@#!@#13 15!@#!@#13 15!@#!@#!@#( (IP (NP (CP (IP (PP (P 同) (NP (NN 等级) (NN 铁路))) (ADVP (AD 平均)) (DP (DT 每) (CLP (M 千米))) (NP (NN 工程量) (CC 和) (NN 造价)) (VP (ADVP (AD 最)) (VP (VA 高)))) (DEC 的))) (VP (VC 是) (NP (NP (NR 哈尔滨) (PU —) (NR 沈阳)) (NP (NN 段))))) )!@#!@#!@#!@#比较_0(,,,,)!@#比较!@#0_9!@#0-16!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#null!@#名词短语+动词短语!@#12!@#!@#
9-B!@#同等级铁路平均每千米工程量和造价最高的是	太原—石家庄段!@#None!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 太原 — 石家庄 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 太原 — 石家庄 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 太原 — 石家庄 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 太原 — 石家庄 段!@#P NN NN AD DT M NN CC NN AD VA DEC VC loc PU loc NN!@#P NN NN AD DT M NN CC NN AD VA DEC VC NR PU NR NN!@#!@#!@#13 15!@#!@#13 15!@#!@#!@#( (IP (NP (CP (IP (PP (P 同) (NP (NN 等级) (NN 铁路))) (ADVP (AD 平均)) (DP (DT 每) (CLP (M 千米))) (NP (NN 工程量) (CC 和) (NN 造价)) (VP (ADVP (AD 最)) (VP (VA 高)))) (DEC 的))) (VP (VC 是) (NP (NP (NR 太原) (PU —) (NR 石家庄)) (NP (NN 段))))) )!@#!@#!@#!@#比较_0(,,,,)!@#比较!@#0_9!@#0-16!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
9-C!@#同等级铁路平均每千米工程量和造价最高的是	郑州—徐州段!@#None!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 郑州 — 徐州 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 郑州 — 徐州 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 郑州 — 徐州 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 郑州 — 徐州 段!@#P NN NN AD DT M NN CC NN AD VA DEC VC loc PU loc NN!@#P NN NN AD DT M NN CC NN AD VA DEC VC NR PU NR NN!@#!@#!@#13 15!@#!@#13 15!@#!@#!@#( (IP (NP (CP (IP (PP (P 同) (NP (NN 等级) (NN 铁路))) (ADVP (AD 平均)) (DP (DT 每) (CLP (M 千米))) (NP (NN 工程量) (CC 和) (NN 造价)) (VP (ADVP (AD 最)) (VP (VA 高)))) (DEC 的))) (VP (VC 是) (NP (NP (NR 郑州)) (PRN (PU —) (NP (NP (NR 徐州)) (NP (NN 段))))))) )!@#!@#!@#!@#比较_0(,,,,)!@#比较!@#0_9!@#0-16!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
9-D!@#同等级铁路平均每千米工程量和造价最高的是	广州—深圳段!@#None!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 广州 — 深圳 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 广州 — 深圳 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 广州 — 深圳 段!@#同 等级 铁路 平均 每 千米 工程量 和 造价 最 高 的 是 广州 — 深圳 段!@#P NN NN AD DT M NN CC NN AD VA DEC VC loc PU loc NN!@#P NN NN AD DT M NN CC NN AD VA DEC VC NN PU NR NN!@#!@#!@#13 15!@#!@#13 15!@#!@#!@#( (IP (NP (CP (IP (PP (P 同) (NP (NN 等级) (NN 铁路))) (ADVP (AD 平均)) (DP (DT 每) (CLP (M 千米))) (NP (NN 工程量) (CC 和) (NN 造价)) (VP (ADVP (AD 最)) (VP (VA 高)))) (DEC 的))) (VP (VC 是) (NP (NP (NR 广州) (PU —) (NR 深圳)) (NP (NN 段))))) )!@#!@#!@#!@#比较_0(,,,,)!@#比较!@#0_9!@#0-16!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
10-A!@#近20年来，人口流出量最大省的省会是	太原!@#None!@#近 20年 来 ， 人口 流出量 最 大 省 的 省会 是 太原!@#近 20年 来 ， 人口 流出量 最 大 省 的 省会 是 太原!@#近 20年 来 ， 人口 流出量 最 大 省 的 省会 是 太原!@#近 20年 来 ， 人口 流出量 最 大 省 的 省会 是 太原!@#AD time M PU NN NN AD JJ NN DEG NN VC loc!@#AD NT LC PU NN NN AD VA NN DEG NN VC NN!@#1!@#1!@#12!@#!@#12!@#!@#!@#( (IP (QP (ADVP (AD 近)) (QP (NP (NT 20年)) (QP (CLP (M 来))))) (PU ，) (NP (DNP (NP (NP (NN 人口) (NN 流出量)) (ADJP (ADVP (AD 最)) (ADJP (JJ 大))) (NP (NN 省))) (DEG 的)) (NP (NN 省会))) (VP (VC 是) (NP (NR 太原)))) )!@#!@#!@#!@#比较_0(,,,,) 指示_1(,)!@#比较 指示!@#0_6 1_11!@#4-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#时间状语!@#名词短语+动词短语!@#11!@#!@#
10-B!@#近20年来，人口流出量最大省的省会是	兰州!@#None!@#近 20年 来 ， 人口 流出量 最 大 省 的 省会 是 兰州!@#近 20年 来 ， 人口 流出量 最 大 省 的 省会 是 兰州!@#近 20年 来 ， 人口 流出量 最 大 省 的 省会 是 兰州!@#近 20年 来 ， 人口 流出量 最 大 省 的 省会 是 兰州!@#AD time M PU NN NN AD JJ NN DEG NN VC loc!@#AD NT LC PU NN NN AD VA NN DEG NN VC NR!@#1!@#1!@#12!@#!@#!@#!@#!@#( (IP (QP (ADVP (AD 近)) (QP (NP (NT 20年)) (QP (CLP (M 来))))) (PU ，) (NP (DNP (NP (NP (NN 人口) (NN 流出量)) (ADJP (ADVP (AD 最)) (ADJP (JJ 大))) (NP (NN 省))) (DEG 的)) (NP (NN 省会))) (VP (VC 是) (NP (NR 兰州)))) )!@#!@#!@#!@#比较_0(,,,,) 指示_1(,)!@#比较 指示!@#0_6 1_11!@#4-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
