编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#造成该沙尘天气的天气系统是	气旋、冷锋!@#None!@#造成 该 沙尘 天气 的 天气 系统 是 气旋 、 冷锋!@#造成 该 沙尘 天气 的 天气 系统 是 气旋 、 冷锋!@#造成 该 沙尘 天气 的 天气系统 是 气旋 、 冷锋!@#造成 该 沙尘 天气 的 天气系统 是 气旋 、 冷锋!@#VV DT NN NN DEG NN NN VC term PU term!@#VV DT NN NN DEG NN NN VC NN PU NN!@#!@#!@#!@#8 10!@#!@#!@#!@#( (IP (VP (VV 造成) (IP (NP (DNP (NP (NP (DP (DT 该)) (NP (NN 沙尘))) (NP (NN 天气))) (DEG 的)) (NP (NN 天气) (NN 系统))) (VP (VC 是) (NP (NN 气旋) (PU 、) (NN 冷锋)))))) )!@#原因_0(沙尘天气,气旋、冷锋)!@#原因!@#0_0-4-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#null!@#名词短语+动词短语!@#7!@#!@#
6-B!@#登顶队员从积雪冰川带下山，依次经过的垂直自然带是	高山草甸带—高寒荒漠带—高山草原带!@#None!@#登顶 队员 从 积雪冰川带 下山 ， 依次 经过 的 垂直自然带 是 高山草甸带 — 高寒荒漠带 — 高山草原带!@#登顶 队员 从 积雪 冰川带 下山 ， 依次 经过 的 垂直 自然带 是 高山 草甸带 — 高寒 荒漠带 — 高山 草原带!@#登顶 队员 从 积雪冰川带 下山 ， 依次 经过 的 垂直自然带 是 高山草甸带 — 高寒荒漠带 — 高山草原带!@#登顶 队员 从 积雪冰川带 下山 ， 依次 经过 的 垂直自然带 是 高山草甸带 — 高寒荒漠带 — 高山草原带!@#NN NN P term VV PU AD VV DEC term VC term PU term PU term!@#NN NN P NN VV PU AD VV DEC NN VC NN PU NN PU NN!@#!@#!@#!@#3 9 11 13 15!@#3 11 13!@#!@#!@#( (IP (IP (NP (NN 登顶) (NN 队员)) (VP (PP (P 从) (NP (NN 积雪冰川带))) (VP (VV 下山)))) (PU ，) (IP (NP (CP (IP (VP (ADVP (AD 依次)) (VP (VV 经过)))) (DEC 的)) (NP (NN 垂直自然带))) (VP (VC 是) (NP (NN 高山草甸带) (PU —) (NN 高寒荒漠带) (PU —) (NN 高山草原带))))) )!@#!@#!@#!@#指示_0(经过的垂直自然带,高山草甸带—高寒荒漠带—高山草原带)!@#指示!@#0_6-10!@#6-15!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
6-C!@#登顶队员从积雪冰川带下山，依次经过的垂直自然带是	高寒荒漠带—高山草原带—高山针叶林带!@#None!@#登顶 队员 从 积雪冰川带 下山 ， 依次 经过 的 垂直自然带 是 高寒荒漠带 — 高山草原带 — 高山针叶林带!@#登顶 队员 从 积雪 冰川带 下山 ， 依次 经过 的 垂直 自然带 是 高寒 荒漠带 — 高山 草原带 — 高山 针叶林带!@#登顶 队员 从 积雪冰川带 下山 ， 依次 经过 的 垂直自然带 是 高寒荒漠带 — 高山草原带 — 高 山针叶林带!@#登顶 队员 从 积雪冰川带 下山 ， 依次 经过 的 垂直自然带 是 高寒荒漠带 — 高山草原带 — 高山针叶林带!@#NN NN P term VV PU AD VV DEC term VC term PU term PU term!@#NN NN P NN VV PU AD VV DEC NN VC NN PU NN PU NN!@#!@#!@#!@#3 9 11 13 15!@#3 11 13 15!@#!@#!@#( (IP (IP (NP (NN 登顶) (NN 队员)) (VP (PP (P 从) (NP (NN 积雪冰川带))) (VP (VV 下山)))) (PU ，) (IP (NP (CP (IP (VP (ADVP (AD 依次)) (VP (VV 经过)))) (DEC 的)) (NP (NN 垂直自然带))) (VP (VC 是) (NP (NN 高寒荒漠带) (PU —) (NN 高山草原带) (PU —) (NN 高山针叶林带))))) )!@#!@#!@#!@#指示_0(经过的垂直自然带,高寒荒漠带—高山草原带—高山针叶林带)!@#指示!@#0_6-10!@#6-15!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
6-D!@#登顶队员从积雪冰川带下山，依次经过的垂直自然带是	高寒荒漠带—高山草甸带—高山草原带!@#None!@#登顶 队员 从 积雪冰川带 下山 ， 依次 经过 的 垂直自然带 是 高寒荒漠带 — 高山草甸带 — 高山草原带!@#登顶 队员 从 积雪 冰川带 下山 ， 依次 经过 的 垂直 自然带 是 高寒 荒漠带 — 高山 草甸带 — 高山 草原带!@#登顶 队员 从 积雪冰川带 下山 ， 依次 经过 的 垂直自然带 是 高寒荒漠带 — 高山草甸带 — 高山草原带!@#登顶 队员 从 积雪冰川带 下山 ， 依次 经过 的 垂直自然带 是 高寒荒漠带 — 高山草甸带 — 高山草原带!@#NN NN P term VV PU AD VV DEC term VC term PU term PU term!@#NN NN P NN VV PU AD VV DEC NN VC NN PU NN PU NN!@#!@#!@#!@#3 9 11 13 15!@#3 11 13!@#!@#!@#( (IP (IP (NP (NN 登顶) (NN 队员)) (VP (PP (P 从) (NP (NN 积雪冰川带))) (VP (VV 下山)))) (PU ，) (IP (NP (CP (IP (VP (ADVP (AD 依次)) (VP (VV 经过)))) (DEC 的)) (NP (NN 垂直自然带))) (VP (VC 是) (NP (NN 高寒荒漠带) (PU —) (NN 高山草甸带) (PU —) (NN 高山草原带))))) )!@#!@#!@#!@#指示_0(经过的垂直自然带,高寒荒漠带—高山草甸带—高山草原带)!@#指示!@#0_6-10!@#6-15!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
7-A!@#从P点出发，车速最快的去向是	东!@#None!@#从 P点 出发 ， 车速 最 快 的 去向 是 东!@#从 P点 出发 ， 车速 最 快 的 去向 是 东!@#从 P点 出发 ， 车速 最 快 的 去向 是 东!@#从 P点 出发 ， 车速 最 快 的 去向 是 东!@#P loc VV PU NN AD VA DEC NN VC NN!@#P NN VV PU NN AD VA DEC NN VC NN!@#!@#!@#1!@#!@#!@#!@#!@#( (IP (NP (CP (IP (IP (VP (PP (P 从) (NP (NR P点))) (VP (VV 出发)))) (PU ，) (IP (NP (NN 车速)) (VP (ADVP (AD 最)) (VP (VA 快))))) (DEC 的)) (NP (NN 去向))) (VP (VC 是) (NP (NN 东)))) )!@#!@#!@#!@#指示_0(车速最快的去向,东)!@#指示!@#0_9!@#4-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#陈述句!@#名词短语+动词短语!@#9!@#!@#
7-B!@#从P点出发，车速最快的去向是	南!@#None!@#从 P点 出发 ， 车速 最 快 的 去向 是 南!@#从 P点 出发 ， 车速 最 快 的 去向 是 南!@#从 P点 出发 ， 车速 最 快 的 去向 是 南!@#从 P点 出发 ， 车速 最 快 的 去向 是 南!@#P loc VV PU NN AD VA DEC NN VC NN!@#P NN VV PU NN AD VA DEC NN VC NN!@#!@#!@#1!@#!@#!@#!@#!@#( (IP (NP (CP (IP (IP (VP (PP (P 从) (NP (NR P点))) (VP (VV 出发)))) (PU ，) (IP (NP (NN 车速)) (VP (ADVP (AD 最)) (VP (VA 快))))) (DEC 的)) (NP (NN 去向))) (VP (VC 是) (NP (NN 南)))) )!@#!@#!@#!@#指示_0(车速最快的去向,南)!@#指示!@#0_9!@#4-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
7-C!@#从P点出发，车速最快的去向是	西!@#None!@#从 P点 出发 ， 车速 最 快 的 去向 是 西!@#从 P点 出发 ， 车速 最 快 的 去向 是 西!@#从 P点 出发 ， 车速 最 快 的 去向 是 西!@#从 P点 出发 ， 车速 最 快 的 去向 是 西!@#P loc VV PU NN AD VA DEC NN VC NN!@#P NN VV PU NN AD VA DEC NN VC NN!@#!@#!@#1!@#!@#!@#!@#!@#( (IP (NP (CP (IP (IP (VP (PP (P 从) (NP (NR P点))) (VP (VV 出发)))) (PU ，) (IP (NP (NN 车速)) (VP (ADVP (AD 最)) (VP (VA 快))))) (DEC 的)) (NP (NN 去向))) (VP (VC 是) (NP (NN 西)))) )!@#!@#!@#!@#指示_0(车速最快的去向,西)!@#指示!@#0_9!@#4-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
7-D!@#从P点出发，车速最快的去向是	北!@#None!@#从 P点 出发 ， 车速 最 快 的 去向 是 北!@#从 P点 出发 ， 车速 最 快 的 去向 是 北!@#从 P点 出发 ， 车速 最 快 的 去向 是 北!@#从 P点 出发 ， 车速 最 快 的 去向 是 北!@#P loc VV PU NN AD VA DEC NN VC NN!@#P NN VV PU NN AD VA DEC NN VC NN!@#!@#!@#1!@#!@#!@#!@#!@#( (IP (NP (CP (IP (IP (VP (PP (P 从) (NP (NR P点))) (VP (VV 出发)))) (PU ，) (IP (NP (NN 车速)) (VP (ADVP (AD 最)) (VP (VA 快))))) (DEC 的)) (NP (NN 去向))) (VP (VC 是) (NP (NN 北)))) )!@#!@#!@#!@#指示_0(车速最快的去向,北)!@#指示!@#0_9!@#4-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
8-A!@#与图中甲、乙、丙、丁四类城市功能区依次对应的是	商业区、工业区、住宅区、绿地!@#None!@#与 图 中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 商业区 、 工业区 、 住宅区 、 绿地!@#与 图 中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 商业区 、 工业区 、 住宅区 、 绿地!@#与 图 中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 商业区 、 工业区 、 住宅区 、 绿地!@#与 图 中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 商业区 、 工业区 、 住宅区 、 绿地!@#P LC NN NN PU NN PU NN PU NR CD M NN NN AD VV DEC VC NN PU NN PU NN PU NN!@#P NN LC NN PU NN PU NN PU NN CD M NN NN AD VV DEC VC NN PU NN PU NN PU NN!@#!@#!@#!@#12-13 18 20 22 24!@#!@#!@#!@#!@#!@#!@#!@#指示_0(甲、乙、丙、丁四类城市功能区,商业区、工业区、住宅区、绿地)!@#指示!@#0_14-17!@#3-24!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#null!@#名词短语+动词短语!@#17!@#0-2 15-16!@#
8-B!@#与图中甲、乙、丙、丁四类城市功能区依次对应的是	商业区、住宅区、绿地、工业区!@#None!@#与 图中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 商业区 、 住宅区 、 绿地 、 工业区!@#与 图中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 商业区 、 住宅区 、 绿地 、 工业区!@#与 图 中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 商业区 、 住宅区 、 绿地 、 工业区!@#与 图 中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 商业区 、 住宅区 、 绿地 、 工业区!@#P NN NN PU NN PU NN PU NR CD M NN NN AD VV DEC VC NN PU NN PU NN PU NN!@#P NN NN PU NN PU NN PU NN CD M NN NN AD VV DEC VC NN PU NN PU NN PU NN!@#!@#!@#!@#11-13 17 19 21 23!@#!@#!@#!@#( (IP (NP (CP (IP (VP (PP (P 与) (NP (NP (NP (NN 图中) (NN 甲)) (PU 、) (NP (NN 乙)) (PU 、) (NP (NN 丙)) (PU 、) (NP (NR 丁)) (QP (CD 四) (CLP (M 类))) (NP (NN 城市))) (NP (NN 功能区)))) (ADVP (AD 依次)) (VP (VV 对应)))) (DEC 的))) (VP (VC 是) (NP (NN 商业区) (PU 、) (NN 住宅区) (PU 、) (NN 绿地) (PU 、) (NN 工业区)))) )!@#!@#!@#!@#指示_0(甲、乙、丙、丁四类城市功能区,商业区、住宅区、绿地、工业区)!@#指示!@#0_13-16!@#2-23!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1 14-15!@#
8-C!@#与图中甲、乙、丙、丁四类城市功能区依次对应的是	工业区、商业区、住宅区、绿地!@#None!@#与 图中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 工业区 、 商业区 、 住宅区 、 绿地!@#与 图中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 工业区 、 商业区 、 住宅区 、 绿地!@#与 图 中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 工业区 、 商业区 、 住宅区 、 绿地!@#与 图 中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 工业区 、 商业区 、 住宅区 、 绿地!@#P NN NN PU NN PU NN PU NR CD M NN NN AD VV DEC VC NN PU NN PU NN PU NN!@#P NN NN PU NN PU NN PU NN CD M NN NN AD VV DEC VC NN PU NN PU NN PU NN!@#!@#!@#!@#11-13 17 19 21 23!@#!@#!@#!@#( (IP (NP (CP (IP (VP (PP (P 与) (NP (NP (NP (NN 图中) (NN 甲)) (PU 、) (NP (NN 乙)) (PU 、) (NP (NN 丙)) (PU 、) (NP (NR 丁)) (QP (CD 四) (CLP (M 类))) (NP (NN 城市))) (NP (NN 功能区)))) (ADVP (AD 依次)) (VP (VV 对应)))) (DEC 的))) (VP (VC 是) (NP (NN 工业区) (PU 、) (NN 商业区) (PU 、) (NN 住宅区) (PU 、) (NN 绿地)))) )!@#!@#!@#!@#指示_0(甲、乙、丙、丁四类城市功能区,工业区、商业区、住宅区、绿地)!@#指示!@#0_13-16!@#2-23!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1 14-15!@#
8-D!@#与图中甲、乙、丙、丁四类城市功能区依次对应的是	工业区、住宅区、绿地、商业区!@#None!@#与 图中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 工业区 、 住宅区 、 绿地 、 商业区!@#与 图中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 工业区 、 住宅区 、 绿地 、 商业区!@#与 图 中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 工业区 、 住宅区 、 绿地 、 商业区!@#与 图 中 甲 、 乙 、 丙 、 丁 四 类 城市 功能区 依次 对应 的 是 工业区 、 住宅区 、 绿地 、 商业区!@#P NN NN PU NN PU NN PU NR CD M NN NN AD VV DEC VC NN PU NN PU NN PU NN!@#P NN NN PU NN PU NN PU NN CD M NN NN AD VV DEC VC NN PU NN PU NN PU NN!@#!@#!@#!@#11-13 17 19 21 23!@#!@#!@#!@#( (IP (NP (CP (IP (VP (PP (P 与) (NP (NP (NP (NN 图中) (NN 甲)) (PU 、) (NP (NN 乙)) (PU 、) (NP (NN 丙)) (PU 、) (NP (NR 丁)) (QP (CD 四) (CLP (M 类))) (NP (NN 城市))) (NP (NN 功能区)))) (ADVP (AD 依次)) (VP (VV 对应)))) (DEC 的))) (VP (VC 是) (NP (NN 工业区) (PU 、) (NN 住宅区) (PU 、) (NN 绿地) (PU 、) (NN 商业区)))) )!@#!@#!@#!@#指示_0(甲、乙、丙、丁四类城市功能区,工业区、住宅区、绿地、商业区)!@#指示!@#0_13-16!@#2-23!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1 14-15!@#
9-A!@#对该城市环境质量影响较大的是	钢铁厂!@#None!@#对 该 城市 环境 质量 影响 较 大 的 是 钢铁厂!@#对 该 城市 环境 质量 影响 较 大 的 是 钢铁厂!@#对 该 城市 环境 质量 影响 较 大 的 是 钢铁厂!@#对 该 城市 环境 质量 影响 较 大 的 是 钢铁厂!@#P DT NN NN NN NN AD VA DEC VC NN!@#P DT NN NN NN NN AD VA DEC VC NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (PP (P 对) (NP (NP (DP (DT 该)) (NP (NN 城市))) (NP (NN 环境) (NN 质量)))) (NP (NN 影响)) (VP (ADVP (AD 较)) (VP (VA 大)))) (DEC 的))) (VP (VC 是) (NP (NN 钢铁厂)))) )!@#!@#!@#!@#影响_0(钢铁厂,该市环境质量,#,大)!@#影响!@#0_5!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#null!@#名词短语+动词短语!@#9!@#6!@#
9-B!@#对该城市环境质量影响较大的是	印染厂!@#None!@#对 该 城市 环境 质量 影响 较 大 的 是 印染厂!@#对 该 城市 环境 质量 影响 较 大 的 是 印染厂!@#对 该 城市 环境 质量 影响 较 大 的 是 印染厂!@#对 该 城市 环境 质量 影响 较 大 的 是 印染厂!@#P DT NN NN NN NN AD VA DEC VC NN!@#P DT NN NN NN NN AD VA DEC VC NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (PP (P 对) (NP (NP (DP (DT 该)) (NP (NN 城市))) (NP (NN 环境) (NN 质量)))) (NP (NN 影响)) (VP (ADVP (AD 较)) (VP (VA 大)))) (DEC 的))) (VP (VC 是) (NP (NN 印染厂)))) )!@#!@#!@#!@#影响_0(印染厂,该市环境质量,#,大)!@#影响!@#0_5!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#6!@#
9-C!@#对该城市环境质量影响较大的是	化肥厂!@#None!@#对 该 城市 环境 质量 影响 较 大 的 是 化肥厂!@#对 该 城市 环境 质量 影响 较 大 的 是 化肥厂!@#对 该 城市 环境 质量 影响 较 大 的 是 化肥厂!@#对 该 城市 环境 质量 影响 较 大 的 是 化肥厂!@#P DT NN NN NN NN AD VA DEC VC NN!@#P DT NN NN NN NN AD VA DEC VC NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (PP (P 对) (NP (NP (DP (DT 该)) (NP (NN 城市))) (NP (NN 环境) (NN 质量)))) (NP (NN 影响)) (VP (ADVP (AD 较)) (VP (VA 大)))) (DEC 的))) (VP (VC 是) (NP (NN 化肥厂)))) )!@#!@#!@#!@#影响_0(化肥厂,该市环境质量,#,大)!@#影响!@#0_5!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#6!@#
9-D!@#对该城市环境质量影响较大的是	服装厂!@#None!@#对 该 城市 环境 质量 影响 较 大 的 是 服装厂!@#对 该 城市 环境 质量 影响 较 大 的 是 服装厂!@#对 该 城市 环境 质量 影响 较 大 的 是 服装厂!@#对 该 城市 环境 质量 影响 较 大 的 是 服装厂!@#P DT NN NN NN NN AD VA DEC VC NN!@#P DT NN NN NN NN AD VA DEC VC NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (PP (P 对) (NP (NP (DP (DT 该)) (NP (NN 城市))) (NP (NN 环境) (NN 质量)))) (NP (NN 影响)) (VP (ADVP (AD 较)) (VP (VA 大)))) (DEC 的))) (VP (VC 是) (NP (NN 服装厂)))) )!@#!@#!@#!@#影响_0(服装厂,该市环境质量,#,大)!@#影响!@#0_5!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#6!@#
10-A!@#与乙、丙、丁3个省市对应的依次是	苏、鲁、粤!@#None!@#与 乙 、 丙 、 丁 3 个 省市 对应 的 依次 是 苏 、 鲁 、 粤!@#与 乙 、 丙 、 丁 3 个 省市 对应 的 依次 是 苏 、 鲁 、 粤!@#与 乙 、 丙 、 丁 3 个 省 市 对应 的 依次 是 苏 、 鲁 、 粤!@#与 乙 、 丙 、 丁 3 个 省 市 对应 的 依次 是 苏 、 鲁 、 粤!@#P NN PU NN PU NN CD M NN VV DEC AD VC loc PU loc PU loc!@#P NN PU NN PU NN CD M NN VV DEC AD VC NR PU NR PU NR!@#!@#!@#13 15 17!@#13 15 17!@#!@#!@#!@#( (IP (NP (CP (IP (VP (PP (P 与) (NP (NP (NN 乙) (PU 、) (NN 丙) (PU 、) (NN 丁)) (QP (CD 3) (CLP (M 个))) (NP (NN 省市)))) (VP (VV 对应)))) (DEC 的))) (VP (ADVP (AD 依次)) (VP (VC 是) (NP (NR 苏) (PU 、) (NR 鲁) (PU 、) (NR 粤))))) )!@#!@#!@#!@#指示_0(乙、丙、丁三个省市,苏、鲁、粤)!@#指示!@#0_11-12!@#1-17!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#null!@#名词短语+动词短语!@#12!@#0 9-10!@#
10-B!@#与乙、丙、丁3个省市对应的依次是	京、吉、苏!@#None!@#与 乙 、 丙 、 丁 3 个 省市 对应 的 依次 是 京 、 吉 、 苏!@#与 乙 、 丙 、 丁 3 个 省市 对应 的 依次 是 京 、 吉 、 苏!@#与 乙 、 丙 、 丁 3 个 省 市 对应 的 依次 是 京 、 吉 、 苏!@#与 乙 、 丙 、 丁 3 个 省 市 对应 的 依次 是 京 、 吉 、 苏!@#P NN PU NN PU NN CD M NN VV DEC AD VC loc PU loc PU loc!@#P NN PU NN PU NN CD M NN VV DEC AD VC NR PU NR PU NR!@#!@#!@#13 15 17!@#13 15 17!@#!@#!@#!@#( (IP (NP (CP (IP (VP (PP (P 与) (NP (NP (NN 乙) (PU 、) (NN 丙) (PU 、) (NN 丁)) (QP (CD 3) (CLP (M 个))) (NP (NN 省市)))) (VP (VV 对应)))) (DEC 的))) (VP (ADVP (AD 依次)) (VP (VC 是) (NP (NR 京) (PU 、) (NR 吉) (PU 、) (NR 苏))))) )!@#!@#!@#!@#指示_0(乙、丙、丁三个省市,京、吉、苏)!@#指示!@#0_11-12!@#1-17!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0 9-10!@#
10-C!@#与乙、丙、丁3个省市对应的依次是	吉、苏、鲁!@#None!@#与 乙 、 丙 、 丁 3 个 省市 对应 的 依次 是 吉 、 苏 、 鲁!@#与 乙 、 丙 、 丁 3 个 省市 对应 的 依次 是 吉 、 苏 、 鲁!@#与 乙 、 丙 、 丁 3 个 省 市 对应 的 依次 是 吉 、 苏 、 鲁!@#与 乙 、 丙 、 丁 3 个 省 市 对应 的 依次 是 吉 、 苏 、 鲁!@#P NN PU NN PU NN CD M NN VV DEC AD VC loc PU loc PU loc!@#P NN PU NN PU NN CD M NN VV DEC AD VC NR PU NR PU NR!@#!@#!@#13 15 17!@#13 15 17!@#!@#!@#!@#( (IP (NP (CP (IP (VP (PP (P 与) (NP (NP (NN 乙) (PU 、) (NN 丙) (PU 、) (NN 丁)) (QP (CD 3) (CLP (M 个))) (NP (NN 省市)))) (VP (VV 对应)))) (DEC 的))) (VP (ADVP (AD 依次)) (VP (VC 是) (NP (NR 吉) (PU 、) (NR 苏) (PU 、) (NR 鲁))))) )!@#!@#!@#!@#指示_0(乙、丙、丁三个省市,吉、苏、鲁)!@#指示!@#0_11-12!@#1-17!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0 9-10!@#
10-D!@#与乙、丙、丁3个省市对应的依次是	粤、京、吉!@#None!@#与 乙 、 丙 、 丁 3 个 省市 对应 的 依次 是 粤 、 京 、 吉!@#与 乙 、 丙 、 丁 3 个 省市 对应 的 依次 是 粤 、 京 、 吉!@#与 乙 、 丙 、 丁 3 个 省 市 对应 的 依次 是 粤 、 京 、 吉!@#与 乙 、 丙 、 丁 3 个 省 市 对应 的 依次 是 粤 、 京 、 吉!@#P NN PU NN PU NN CD M NN VV DEC AD VC loc PU loc PU loc!@#P NN PU NN PU NN CD M NN VV DEC AD VC NR PU NR PU NR!@#!@#!@#13 15 17!@#13 15 17!@#!@#!@#!@#( (IP (NP (CP (IP (VP (PP (P 与) (NP (NP (NN 乙) (PU 、) (NN 丙) (PU 、) (NN 丁)) (QP (CD 3) (CLP (M 个))) (NP (NN 省市)))) (VP (VV 对应)))) (DEC 的))) (VP (ADVP (AD 依次)) (VP (VC 是) (NP (NR 粤) (PU 、) (NR 京) (PU 、) (NR 吉))))) )!@#!@#!@#!@#指示_0(乙、丙、丁三个省市,粤、京、吉)!@#指示!@#0_11-12!@#1-17!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0 9-10!@#
11-A!@#与全国相比，人均耕地和人均粮食的关系有特殊性，其主要原因是	人口数量增长较快!@#None!@#与 全国 相比 ， 人均 耕地 和 人均 粮食 的 关系 有 特殊性 ， 其 主要 原因 是 人口 数量 增长 较 快!@#与 全国 相比 ， 人均 耕地 和 人均 粮食 的 关系 有 特殊性 ， 其 主要 原因 是 人口 数量 增长 较 快!@#与 全国 相比 ， 人均 耕地 和 人均 粮食 的 关系 有 特殊性 ， 其 主要 原因 是 人口 数量 增长 较 快!@#与 全国 相比 ， 人均 耕地 和 人均 粮食 的 关系 有 特殊性 ， 其 主要 原因 是 人口 数量 增长 较 快!@#P NN VV PU JJ NN CC JJ NN DEG NN VE NN PU PN JJ NN VC NN NN NN AD VA!@#P NN VV PU JJ NN CC JJ NN DEG NN VE NN PU PN JJ NN VC NN NN NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#( (IP (IP (VP (PP (P 与) (NP (NN 全国))) (VP (VV 相比)))) (PU ，) (IP (NP (DNP (NP (NP (ADJP (JJ 人均)) (NP (NN 耕地))) (CC 和) (NP (ADJP (JJ 人均)) (NP (NN 粮食)))) (DEG 的)) (NP (NN 关系))) (VP (VE 有) (NP (NN 特殊性)))) (PU ，) (NP (NP (PN 其)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 人口) (NN 数量)) (NP (NN 增长)) (VP (ADVP (AD 较)) (VP (VA 快)))))) )!@#原因_0(与全国相比，人均耕地和人均粮食的关系有特殊性,人口数量增长较快)!@#原因!@#0_16!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#陈述句!@#名词短语+动词短语!@#17!@#15!@#
