编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#开普勒452b	属于太阳系中的类地行星!@#None!@#开普勒 452b 属于 太阳系 中 的 类地行星!@#开普勒 452b 属于 太阳系 中 的 类地行星!@#开普 勒 452b 属于 太阳系 中 的 类地 行星!@#开普 勒 452b 属于 太阳系 中 的 类地 行星!@#!@#NR NR VV NN LC DEG NN!@#!@#!@#!@#0 1 6!@#!@#!@#!@#!@#!@#!@#!@#指示_0(开普勒452b,太阳系中的类地行星)!@#指示!@#0_2!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
9-C!@#上海会展业的发展	受制于人口稠密、接待设施不够完备!@#None!@#上海 会展业 的 发展 受制于 人口 稠密 、 接待 设施 不 够 完备!@#上海 会展业 的 发展 受制于 人口 稠密 、 接待 设施 不 够 完备!@#上海 会 展业 的 发展 受制于 人口 稠密 、 接待 设施 不 够 完备!@#上海 会 展业 的 发展 受制于 人口 稠密 、 接待 设施 不 够 完备!@#!@#NR NN DEG NN VV NN VA PU VV NN AD VA VA!@#!@#!@#0!@#!@#!@#!@#!@#!@#影响_0(,,,)!@#影响!@#!@#影响_0(人口稠密、接待设施不够完备,上海会展业的发展,受制于,)!@#影响!@#0_4!@#0-12!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
9-D!@#上海会展业的发展	加剧就业紧张、交通拥堵等城市问题!@#None!@#上海 会展业 的 发展 加剧 就业 紧张 、 交通 拥堵 等 城市 问题!@#上海 会展业 的 发展 加剧 就业 紧张 、 交通 拥堵 等 城市 问题!@#上海 会 展业 的 发展 加剧 就业 紧张 、 交通 拥堵 等 城市 问题!@#上海 会 展业 的 发展 加剧 就业 紧张 、 交通 拥堵 等 城市 问题!@#!@#NR NN DEG NN VV NN VA PU NN NN ETC NN NN!@#!@#!@#0!@#!@#!@#!@#!@#!@#影响_0(,,,)!@#影响!@#!@#影响_0(上海会展业的发展,就业紧张、交通拥堵等城市问题,加剧,)!@#影响!@#0_4!@#0-12!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
10-A!@#冰湖溃决形成的灾害链表现为	冰湖溃决→洪水→泥石流→堵断主河形成堰塞湖→溃坝洪水!@#None!@#冰湖 溃决 形成 的 灾害链 表现 为 冰湖 溃决 → 洪水 → 泥石流 → 堵断 主河 形成 堰塞湖 → 溃坝 洪水!@#冰湖 溃决 形成 的 灾害链 表现 为 冰湖 溃决 → 洪水 → 泥石流 → 堵断 主河 形成 堰塞湖 → 溃坝 洪水!@#冰湖 溃决 形成 的 灾害 链 表现 为 冰湖溃 决→ 洪水 → 泥石流 →堵断 主河 形成 堰塞湖 →溃坝 洪水!@#冰湖 溃决 形成 的 灾害 链 表现 为 冰湖溃 决→ 洪水 → 泥石流 →堵断 主河 形成 堰塞湖 →溃坝 洪水!@#!@#NN NN VV DEC NN VV VV NN NN NN NN NN NN NN NN NN VV NR NN NN NN!@#!@#!@#!@#0 7 10 12 17 20!@#!@#!@#!@#!@#!@#!@#!@#指示_0(冰湖溃决形成的灾害链表现,冰湖溃决→洪水→泥石流→堵断主河形成堰塞湖→溃坝洪水)!@#指示!@#0_6!@#0-20!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
10-B!@#冰湖溃决形成的灾害链表现为	冰湖溃决→泥石流→洪水→堵断主河形成堰塞湖→溃坝洪水!@#None!@#冰湖 溃决 形成 的 灾害链 表现 为 冰湖 溃决 → 泥石流 →洪水 → 堵断 主河 形成 堰塞湖 → 溃坝 洪水!@#冰湖 溃决 形成 的 灾害链 表现 为 冰湖 溃决 → 泥石流 → 洪水 → 堵断 主河 形成 堰塞湖 → 溃坝 洪水!@#冰湖 溃决 形成 的 灾害 链 表现 为 冰湖溃 决→ 泥石流 →洪 水→ 堵断 主河 形成 堰塞湖 →溃坝 洪水!@#冰湖 溃决 形成 的 灾害 链 表现 为 冰湖溃 决→ 泥石流 →洪 水→ 堵断 主河 形成 堰塞湖 →溃坝 洪水!@#!@#NN NN VV DEC NN VV VV NN NN NN NN NN NN NN NN VV NR NN NN NN!@#!@#!@#!@#0 7 10 11 16 19!@#!@#!@#!@#!@#!@#!@#!@#指示_0(冰湖溃决形成的灾害链表现,冰湖溃决→洪水→泥石流→堵断主河形成堰塞湖→溃坝洪水)!@#指示!@#0_6!@#0-19!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
10-C!@#冰湖溃决形成的灾害链表现为	冰湖溃决→洪水→泥石流→溃坝洪水→堵断主河形成堰塞湖!@#None!@#冰湖 溃决 形成 的 灾害链 表现 为 冰湖 溃决 → 洪水 → 泥石流 → 溃坝 洪水 → 堵断 主河 形成 堰塞湖!@#冰湖 溃决 形成 的 灾害链 表现 为 冰湖 溃决 → 洪水 → 泥石流 → 溃坝 洪水 → 堵断 主河 形成 堰塞湖!@#冰湖 溃决 形成 的 灾害 链 表现 为 冰湖溃 决→ 洪水 → 泥石流 →溃 坝洪 水→ 堵断 主河 形成 堰塞湖!@#冰湖 溃决 形成 的 灾害 链 表现 为 冰湖溃 决→ 洪水 → 泥石流 →溃 坝洪 水→ 堵断 主河 形成 堰塞湖!@#!@#NN NN VV DEC NN VV VV NN NN NN NN NN NN NN NN NN NN NN NN VV NN!@#!@#!@#!@#0 7 10 12 15 20!@#!@#!@#!@#!@#!@#!@#!@#指示_0(冰湖溃决形成的灾害链表现,冰湖溃决→洪水→泥石流→堵断主河形成堰塞湖→溃坝洪水)!@#指示!@#0_6!@#0-20!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
10-D!@#冰湖溃决形成的灾害链表现为	冰湖溃决→堵断主河形成堰塞潮→溃坝洪水→泥石流→洪水!@#None!@#冰湖 溃决 形成 的 灾害链 表现 为 冰湖 溃决 → 堵断 主河 形成 堰塞潮 → 溃坝 洪水 → 泥石流 → 洪水!@#冰湖 溃决 形成 的 灾害链 表现 为 冰湖 溃决 → 堵断 主河 形成 堰塞潮 → 溃坝 洪水 → 泥石流 → 洪水!@#冰湖 溃决 形成 的 灾害 链 表现 为 冰湖溃 决→ 堵断 主河 形成 堰塞潮 →溃 坝洪 水→ 泥石流 →洪水!@#冰湖 溃决 形成 的 灾害 链 表现 为 冰湖溃 决→ 堵断 主河 形成 堰塞潮 →溃 坝洪 水→ 泥石流 →洪水!@#!@#NN NN VV DEC NN VV VV NN NN NN NN NN VV NN NN NN NN NN NN NN NN!@#!@#!@#!@#0 7 16 18 20!@#!@#!@#!@#!@#!@#!@#!@#指示_0(冰湖溃决形成的灾害链表现,冰湖溃决→洪水→泥石流→堵断主河形成堰塞湖→溃坝洪水)!@#指示!@#0_6!@#0-20!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
11-A!@#我国的冰湖溃决灾害主要发生的时间和空间是	春季松花江流域!@#None!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 春季 松花江流域!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 春季 松花江 流域!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 春季 松花江流域!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 春季 松花江流域!@#!@#NR DEG NN NN NN AD VV DEC NN CC NN VC NN NN!@#12!@#!@#0 13!@#2!@#!@#!@#!@#!@#!@#!@#!@#指示_0(我国的冰湖溃决灾害发生的时间和空间,春季松花江流域)!@#指示!@#0_11!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#5!@#
11-B!@#我国的冰湖溃决灾害主要发生的时间和空间是	夏季雅鲁藏布江流域!@#None!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 夏季 雅鲁藏布江流域!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 夏季 雅鲁藏布江 流域!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 夏季 雅鲁藏 布江 流域!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 夏季 雅鲁藏 布江 流域!@#!@#NR DEG NN NN NN AD VV DEC NN CC NN VC NN NN!@#12!@#!@#0 13!@#2!@#!@#!@#!@#!@#!@#!@#!@#指示_0(我国的冰湖溃决灾害发生的时间和空间,夏季雅鲁藏布江流域)!@#指示!@#0_11!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#5!@#
11-C!@#我国的冰湖溃决灾害主要发生的时间和空间是	夏秋季长江中下游地区!@#None!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 夏秋季 长江中下游地区!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 夏秋季 长江中下游 地区!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 夏秋季 长江 中下游 地区!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 夏秋季 长江 中下游 地区!@#!@#NR DEG NN NN NN AD VV DEC NN CC NN VC NR NR!@#12!@#!@#0 13!@#2!@#!@#!@#!@#!@#!@#!@#!@#指示_0(我国的冰湖溃决灾害发生的时间和空间,夏秋季长江中下游地区)!@#指示!@#0_11!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#5!@#
11-D!@#我国的冰湖溃决灾害主要发生的时间和空间是	冬春季黄河河套地区!@#None!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 冬春季 黄河河套地区!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 冬春季 黄河河套 地区!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 冬春季 黄河河套 地区!@#我国 的 冰湖 溃决 灾害 主要 发生 的 时间 和 空间 是 冬春季 黄河河套 地区!@#!@#NR DEG NN NN NN AD VV DEC NN CC NN VC NT NR!@#12!@#!@#0 13!@#2!@#!@#!@#!@#!@#!@#!@#!@#指示_0(我国的冰湖溃决灾害发生的时间和空间,冬春季黄河河套地区)!@#指示!@#0_11!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#5!@#
