编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#太白山	北麓为亚热带常绿阔叶林带!@#None!@#太白山北麓 为 亚热带常绿阔叶林 带!@#太白山 北麓 为 亚热带 常绿 阔叶林 带!@#太白山 北麓 为 亚热带常绿阔叶林带!@#太白山 北麓 为 亚热带常绿阔叶林带!@#loc P term NN!@#NN VC NN VV!@#!@#!@#0!@#2!@#!@#!@#!@#( (IP (NP (NR 太白山北麓)) (VP (PP (P 为) (NP (NN 亚热带常绿阔叶林))) (VP (NP (NN 带))))) )!@#!@#!@#!@#指示_0（太白山北麓，亚热带常绿阔叶林带）!@#指示!@#0_1!@#0-3!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#自定义类别!@#名词短语(包括时间/地点短语)!@#!@#!@#
6-D!@#该优惠政策有助于	提高旅游服务设施等级!@#None!@#该 优惠 政策 有助于 提高 旅游 服务 设施 等级!@#该 优惠 政策 有助于 提高 旅游 服务 设施 等级!@#该 优惠 政策 有助于 提高 旅游 服务 设施 等级!@#该 优惠 政策 有助于 提高 旅游 服务 设施 等级!@#DT NN NN VV VV NN NN NN NN!@#DT NN NN VV VV NN NN NN NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DP (DT 该)) (NP (NN 优惠) (NN 政策))) (VP (VV 有助于) (IP (VP (VV 提高) (NP (NN 旅游) (NN 服务) (NN 设施) (NN 等级)))))) )!@#影响_0(该优惠政策,旅游服务设施等级,#,提高)!@#影响!@#0_3!@#!@#!@#!@#4-8!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
7-A!@#下述景区组合中，旅游资源多样性最丰富的是	大相国寺、清明上河图、禹王谷、铁塔公园!@#None!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 大相国寺 、 清明上河图 、 禹王谷 、 铁塔公园!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 大相国寺 、 清明 上河图 、 禹王谷 、 铁塔 公园!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 大相国寺 、 清明上河图 、 禹王谷 、 铁塔公园!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 大相国寺 、 清明上河图 、 禹王谷 、 铁塔公园!@#JJ NN NN LC PU NN NN NN AD VA DEC VC loc PU loc PU loc PU loc!@#JJ NN NN LC PU NN NN NN AD VA DEC VC NR PU NR PU NR PU NN!@#!@#!@#12 14 16 18!@#!@#!@#!@#!@#( (IP (LCP (NP (ADJP (JJ 下述)) (NP (NN 景区) (NN 组合))) (LC 中)) (PU ，) (NP (CP (IP (NP (NN 旅游) (NN 资源) (NN 多样性)) (VP (ADVP (AD 最)) (VP (VA 丰富)))) (DEC 的))) (VP (VC 是) (NP (NR 大相国寺) (PU 、) (NR 清明上河图) (PU 、) (NR 禹王谷) (PU 、) (NR 铁塔公园)))) )!@#!@#!@#!@#指示_0(旅游资源多样性最丰富,大相国寺、清明上河图、禹王谷、铁塔公园)!@#指示!@#0_11!@#5-18!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@# null!@#比较!@#!@#0 3!@#1-2
7-B!@#下述景区组合中，旅游资源多样性最丰富的是	太行大峡谷、红旗渠、殷墟、马氏庄园!@#None!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 太行大峡谷 、 红旗渠 、 殷墟 、 马氏庄园!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 太行 大峡谷 、 红旗渠 、 殷墟 、 马氏 庄园!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 太行大峡谷 、 红旗渠 、 殷墟 、 马氏庄园!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 太行大峡谷 、 红旗渠 、 殷墟 、 马氏庄园!@#JJ NN NN LC PU NN NN NN AD VA DEC VC loc PU loc PU loc PU loc!@#JJ NN NN LC PU NN NN NN AD VA DEC VC NR PU NR PU NR PU NR!@#!@#!@#12 14 16 18!@#!@#!@#!@#!@#( (IP (LCP (NP (ADJP (JJ 下述)) (NP (NN 景区) (NN 组合))) (LC 中)) (PU ，) (NP (CP (IP (NP (NN 旅游) (NN 资源) (NN 多样性)) (VP (ADVP (AD 最)) (VP (VA 丰富)))) (DEC 的))) (VP (VC 是) (NP (NR 太行大峡谷) (PU 、) (NR 红旗渠) (PU 、) (NR 殷墟) (PU 、) (NR 马氏庄园)))) )!@#!@#!@#!@#指示_0(旅游资源多样性最丰富,太行大峡谷、红旗渠、殷墟、马氏庄园)!@#指示!@#0_11!@#5-18!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0 3!@#1-2
7-C!@#下述景区组合中，旅游资源多样性最丰富的是	老君山、鸡冠洞、龙峪湾、抱犊寨!@#None!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 老君山 、 鸡冠洞 、 龙峪湾 、 抱犊寨!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 老君山 、 鸡冠洞 、 龙峪湾 、 抱犊寨!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 老君山 、 鸡冠洞 、 龙峪湾 、 抱犊寨!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 老君山 、 鸡冠洞 、 龙峪湾 、 抱犊寨!@#JJ NN NN LC PU NN NN NN AD VA DEC VC loc PU loc PU loc PU loc!@#JJ NN NN LC PU NN NN NN AD VA DEC VC NR PU NR PU NN PU NR!@#!@#!@#12 14 16 18!@#!@#14 16!@#!@#!@#( (IP (LCP (NP (ADJP (JJ 下述)) (NP (NN 景区) (NN 组合))) (LC 中)) (PU ，) (NP (CP (IP (NP (NN 旅游) (NN 资源) (NN 多样性)) (VP (ADVP (AD 最)) (VP (VA 丰富)))) (DEC 的))) (VP (VC 是) (NP (NR 老君山) (PU 、) (NR 鸡冠洞) (PU 、) (NR 龙峪湾) (PU 、) (NR 抱犊寨)))) )!@#!@#!@#!@#指示_0(旅游资源多样性最丰富,老君山、鸡冠洞、龙峪湾、抱犊寨)!@#指示!@#0_11!@#5-18!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0 3!@#1-2
7-D!@#下述景区组合中，旅游资源多样性最丰富的是	八里沟、万仙山、秋沟、齐王寨!@#None!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 八里沟 、 万仙山 、 秋沟 、 齐王寨!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 八里沟 、 万仙山 、 秋沟 、 齐王寨!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 八里沟 、 万仙山 、 秋沟 、 齐王寨!@#下述 景区 组合 中 ， 旅游 资源 多样性 最 丰富 的 是 八里沟 、 万仙山 、 秋沟 、 齐王寨!@#JJ NN NN LC PU NN NN NN AD VA DEC VC loc PU loc PU loc PU loc!@#JJ NN NN LC PU NN NN NN AD VA DEC VC NR PU NR PU NR PU NR!@#!@#!@#12 14 16 18!@#!@#!@#!@#!@#( (IP (LCP (NP (ADJP (JJ 下述)) (NP (NN 景区) (NN 组合))) (LC 中)) (PU ，) (NP (CP (IP (NP (NN 旅游) (NN 资源) (NN 多样性)) (VP (ADVP (AD 最)) (VP (VA 丰富)))) (DEC 的))) (VP (VC 是) (NP (NR 八里沟) (PU 、) (NR 万仙山) (PU 、) (NR 秋沟) (PU 、) (NR 齐王寨)))) )!@#!@#!@#!@#指示_0(旅游资源多样性最丰富,八里沟、万仙山、秋沟、齐王寨)!@#指示!@#0_11!@#5-18!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0 3!@#1-2
8-A!@#放假期间	时值我国立冬到小雪之间!@#None!@#放假期间 时值 我国 立冬 到 小雪 之间!@#放假 期间 时值 我国 立冬 到 小雪 之间!@#放假 期间 时值 我国 立冬 到 小雪 之间!@#放假 期间 时值 我国 立冬 到 小雪 之间!@#time VV NN time CC time LC!@#VV NN NR NT CC NT LC!@#0 3 5!@#!@#!@#!@#!@#!@#!@#( (IP (NP (NT 放假期间)) (VP (VV 时值) (NP (NN 我国)) (LCP (NP (NT 立冬) (CC 到) (NT 小雪)) (LC 之间)))) )!@#!@#!@#!@#其他陈述_0(放假期间,时值,我国立冬到小雪之间)!@#其他陈述!@#!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@# null!@#时间状语!@#!@#!@#
8-B!@#放假期间	太阳直射点向赤道移动!@#None!@#放假期间 太阳直射点 向 赤道 移动!@#放假 期间 太阳 直射点 向 赤道 移动!@#放假 期间 太阳直射点 向 赤道 移动!@#放假 期间 太阳直射点 向 赤道 移动!@#time term P NN VV!@#VV NN P NN VV!@#0!@#1!@#!@#1!@#!@#!@#!@#( (IP (NP (NT 放假期间) (NN 太阳直射点)) (VP (PP (P 向) (NP (NN 赤道))) (VP (VV 移动)))) )!@#!@#!@#!@#时间限定_0(放假期间,1)运动_1(太阳直射点,向赤道,移动)!@#时间限定 运动!@#1_4!@#1-4!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
8-C!@#放假期间	黄山6点前日出东北方向!@#None!@#放假期间 黄山 6点前 日出 东北 方向!@#放假 期间 黄山 6 点 前 日出 东北 方向!@#放假 期间 黄山 6点 前 日出 东北 方向!@#放假 期间 黄山 6 点 前 日出 东北 方向!@#time loc time VV NN NN!@#VV NR NN VV NN NN!@#0 2!@#2!@#1!@#!@#!@#!@#!@#( (FRAG (NT 放假期间) (NR 黄山) (NT 6点前) (VV 日出) (NN 东北) (NN 方向)) )!@#!@#!@#!@#时间限定_0(放假期间,1)其他陈述_1(黄山6点前日出东北方向)!@#时间限定 其他陈述!@#!@#1-5!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
8-D!@#放假期间	南极大陆极夜范围扩大!@#None!@#放假期间 南极 大陆 极夜 范围 扩大!@#放假 期间 南极 大陆 极夜 范围 扩大!@#放假 期间 南极 大陆 极夜 范围 扩大!@#放假 期间 南极 大陆 极夜 范围 扩大!@#time loc NN NN NN VV!@#VV NR NN NN NN VV!@#0!@#!@#1!@#!@#1!@#!@#!@#( (IP (NP (NT 放假期间)) (NP (NP (NR 南极)) (NP (NN 大陆) (NN 极夜) (NN 范围))) (VP (VV 扩大))) )!@#!@#!@#!@#时间限定_0(放假期间,1)其他陈述_1(南极大陆,极夜范围,扩大)!@#时间限定 其他陈述!@#!@#1-5!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
9-A!@#“帕姆”	生成于西北太平洋热带洋面!@#None!@#“ 帕姆 ” 生成 于 西北 太平洋 热带 洋面!@#“ 帕姆 ” 生成 于 西北 太平洋 热带 洋面!@#“ 帕姆 ” 生成 于 西北 太平洋 热带 洋面!@#“ 帕姆 ” 生成 于 西北 太平洋 热带 洋面!@#PU NN PU VV P NN term term NN!@#PU NN PU VV P NN NN NN NN!@#!@#!@#!@#6 7!@#!@#!@#!@#( (IP (NP (PU “) (NN 帕姆) (PU ”)) (VP (VV 生成) (PP (P 于) (NP (NP (NN 西北) (NN 太平洋)) (NP (NN 热带) (NN 洋面)))))) )!@#!@#!@#!@#其他陈述_0(“帕姆”,生成于,西北太平洋热带洋面)!@#其他陈述!@#!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@# null!@#名词短语(包括时间/地点短语)!@#!@#!@#
9-B!@#“帕姆”	气流呈顺时针方向旋转!@#None!@#“ 帕姆 ” 气流 呈 顺时针 方向 旋转!@#“ 帕姆 ” 气流 呈 顺时针 方向 旋转!@#“ 帕姆 ” 气流 呈 顺时针 方向 旋转!@#“ 帕姆 ” 气流 呈 顺时针 方向 旋转!@#PU NN PU NN VV NN NN VV!@#PU NN PU NN VV NN NN VV!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (NP (PU “) (NN 帕姆) (PU ”)) (NP (NN 气流))) (VP (VP (VV 呈) (NP (NN 顺时针) (NN 方向))) (VP (VV 旋转)))) )!@#!@#!@#!@#运动_0(“帕姆”气流,顺时针,旋转)!@#运动!@#0_7!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
9-C!@#“帕姆”	移动路径受控于西北漂流!@#None!@#“ 帕姆 ” 移动 路径 受控 于 西北漂流!@#“ 帕姆 ” 移动 路径 受控 于 西北 漂流!@#“ 帕姆 ” 移动 路径 受控 于 西北漂流!@#“ 帕姆 ” 移动 路径 受控 于 西北漂流!@#PU NN PU NN NN VV P term!@#PU NN PU NN NN VV P NN!@#!@#!@#!@#7!@#!@#!@#!@#( (IP (NP (NP (PU “) (NN 帕姆) (PU ”)) (NP (NN 移动) (NN 路径))) (VP (VV 受控) (PP (P 于) (NP (NN 西北漂流))))) )!@#!@#!@#!@#影响_0(西北漂流,“帕姆”移动路径,#,#)!@#影响!@#0_5-6!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
9-D!@#“帕姆”	自东向西穿过日界线!@#None!@#“ 帕姆 ” 自 东 向 西 穿过 日界线!@#“ 帕姆 ” 自 东 向 西 穿过 日界线!@#“ 帕姆 ” 自 东 向 西 穿过 日界线!@#“ 帕姆 ” 自 东 向 西 穿过 日界线!@#PU NN PU P NN P NN VV NN!@#PU NN PU P NN P NN VV NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (PU “) (NN 帕姆) (PU ”)) (VP (PP (P 自) (NP (NN 东))) (PP (P 向) (NP (NN 西))) (VP (VV 穿过) (NP (NN 日界线))))) )!@#!@#!@#!@#运动_0(“帕姆”,自东向西,穿过日界线)!@#运动!@#0_7!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
10-A!@#该气旋	标志当地进入台风多发季节!@#None!@#该 气旋 标志 当地 进入 台风 多发 季节!@#该 气旋 标志 当地 进入 台风 多发 季节!@#该 气旋 标志 当地 进入 台风 多发 季节!@#该 气旋 标志 当地 进入 台风 多发 季节!@#DT term VV NN VV NN JJ NN!@#DT NN VV NN VV NN VA NN!@#!@#!@#!@#1!@#!@#!@#!@#( (IP (NP (DP (DT 该)) (NP (NN 气旋))) (VP (VV 标志) (NP (NN 当地)) (IP (VP (VV 进入) (NP (NP (NN 台风)) (ADJP (JJ 多发)) (NP (NN 季节))))))) )!@#!@#!@#!@#其他陈述_0(该气旋,标志,当地进入台风多发季节)!@#其他陈述!@#!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@# null!@#名词短语(包括时间/地点短语)!@#!@#!@#
10-B!@#该气旋	引发滑坡、赤潮等次生灾害!@#None!@#该 气旋 引发 滑坡 、 赤潮 等 次生 灾害!@#该 气旋 引发 滑坡 、 赤潮 等 次生 灾害!@#该 气旋 引发 滑坡 、 赤潮 等 次生 灾害!@#该 气旋 引发 滑坡 、 赤潮 等 次生 灾害!@#DT term VV term PU term ETC NN NN!@#DT NN VV NN PU NN ETC NN NN!@#!@#!@#!@#1 3 5!@#!@#!@#!@#( (IP (NP (DP (DT 该)) (NP (NN 气旋))) (VP (VV 引发) (NP (NP (NN 滑坡) (PU 、) (NN 赤潮) (ETC 等)) (NP (NN 次生) (NN 灾害))))) )!@#!@#!@#!@#因素关联_0(该气旋,滑坡、赤潮等次生灾害)!@#因素关联!@#0_2!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
10-C!@#该气旋	造成的灾情可以用GPS监测!@#None!@#该 气旋 造成 的 灾情 可以 用 GPS 监测!@#该 气旋 造成 的 灾情 可以 用 GPS 监测!@#该 气旋 造成 的 灾情 可以 用 GPS 监测!@#该 气旋 造成 的 灾情 可以 用 GPS 监测!@#DT term VV DEC NN VV VV term VV!@#DT NN VV DEC NN VV VV NN VV!@#!@#!@#!@#1 7!@#!@#!@#!@#( (IP (NP (CP (IP (NP (DP (DT 该)) (NP (NN 气旋))) (VP (VV 造成))) (DEC 的)) (NP (NN 灾情))) (VP (VV 可以) (VP (VP (VV 用) (NP (NN GPS))) (VP (VV 监测))))) )!@#!@#!@#!@#其他陈述_0(该气旋造成的灾情可以用GPS监测)!@#其他陈述!@#!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
10-D!@#该气旋	对瓦努阿图的危害最大。!@#None!@#该 气旋 对 瓦努阿图 的 危害 最 大 。!@#该 气旋 对 瓦努阿图 的 危害 最 大 。!@#该 气旋 对 瓦努阿图 的 危害 最 大 。!@#该 气旋 对 瓦努阿图 的 危害 最 大 。!@#DT term P loc DEG NN AD VA PU!@#DT NN P NR DEG NN AD VA PU!@#!@#!@#3!@#1!@#3!@#!@#!@#( (IP (NP (NP (DP (DT 该)) (NP (NN 气旋))) (DNP (PP (P 对) (NP (NR 瓦努阿图))) (DEG 的)) (NP (NN 危害))) (VP (ADVP (AD 最)) (VP (VA 大))) (PU 。)) )!@#!@#!@#!@#影响_0(该气旋,瓦努阿图,#,危害最大)!@#影响!@#0_2-4-5!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
11-A!@#据图可推断，甲地人口迁出比例	北方地区比南方地区高!@#None!@#据 图 可 推断 ， 甲地 人口 迁出 比例 北方地区 比 南方地区 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 北方 地区 比 南方 地区 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 北方 地区 比 南方 地区 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 北方 地区 比 南方 地区 高!@#P NN VV VV PU loc NN NN NN loc P loc VA!@#P NN VV VV PU NN NN NN NN NR P NR VA!@#!@#!@#5 9 11!@#!@#!@#!@#!@#( (IP (PP (P 据) (IP (NP (NN 图)) (VP (VV 可) (VP (VV 推断))))) (PU ，) (NP (NP (NP (NR 甲地) (NN 人口) (NN 迁出)) (NP (NN 比例))) (NP (NR 北方地区))) (VP (PP (P 比) (NP (NR 南方地区))) (VP (VA 高)))) )!@#!@#!@#!@#比较_0(北方地区,甲地人口迁出比例,南方地区,甲地人口迁出比例,高)!@#比较!@#0_10!@#5-12!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@# null!@#名词短语(包括时间/地点短语)!@#!@#0-3!@#
11-B!@#据图可推断，甲地人口迁出比例	直辖市比省级行政中心高!@#None!@#据 图 可 推断 ， 甲地 人口 迁出 比例 直辖市 比 省级 行政 中心 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 直辖市 比 省级 行政 中心 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 直辖市 比 省级 行政中心 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 直辖市 比 省级 行政中心 高!@#P NN VV VV PU loc NN NN NN NN P JJ NN NN VA!@#P NN VV VV PU NN NN NN NN NN P JJ NN NN VA!@#!@#!@#5!@#!@#!@#!@#!@#( (IP (PP (P 据) (IP (NP (NN 图)) (VP (VV 可) (VP (VV 推断))))) (PU ，) (NP (NP (NR 甲地)) (NP (NN 人口) (NN 迁出) (NN 比例))) (NP (NN 直辖市)) (VP (PP (P 比) (NP (ADJP (JJ 省级)) (NP (NN 行政) (NN 中心)))) (VP (VA 高)))) )!@#!@#!@#!@#比较_0(直辖市,甲地人口迁出比例,省级行政中心,甲地人口迁出比例,高)!@#比较!@#0_10!@#5-14!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-3!@#
11-C!@#据图可推断，甲地人口迁出比例	珠江三角洲比四川盆地高!@#None!@#据 图 可 推断 ， 甲地 人口 迁出 比例 珠江三角洲 比 四川盆地 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 珠江 三角洲 比 四川 盆地 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 珠 江三角洲 比 四川盆地 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 珠江三角洲 比 四川盆地 高!@#P NN VV VV PU loc NN NN NN loc P loc VA!@#P NN VV VV PU NN NN NN NN NR P NR VA!@#!@#!@#5 9 11!@#!@#!@#!@#!@#( (IP (PP (P 据) (IP (NP (NN 图)) (VP (VV 可) (VP (VV 推断))))) (PU ，) (NP (NP (NP (NR 甲地) (NN 人口) (NN 迁出)) (NP (NN 比例))) (NP (NR 珠江三角洲))) (VP (PP (P 比) (NP (NR 四川盆地))) (VP (VA 高)))) )!@#!@#!@#!@#比较_0(珠江三角洲,甲地人口迁出比例,四川盆地高,甲地人口迁出比例,高)!@#比较!@#0_10!@#5-12!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-3!@#
11-D!@#据图可推断，甲地人口迁出比例	内陆城市比沿海城市高!@#None!@#据 图 可 推断 ， 甲地 人口 迁出 比例 内陆城市 比 沿海城市 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 内陆 城市 比 沿海 城市 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 内陆 城市 比 沿海 城市 高!@#据 图 可 推断 ， 甲地 人口 迁出 比例 内陆 城市 比 沿海 城市 高!@#P NN VV VV PU loc NN NN NN loc P loc VA!@#P NN VV VV PU NN NN NN NN NN P NN VA!@#!@#!@#5 9 11!@#!@#!@#!@#!@#( (IP (PP (P 据) (IP (NP (NN 图)) (VP (VV 可) (VP (VV 推断))))) (PU ，) (NP (NP (NP (NR 甲地) (NN 人口) (NN 迁出)) (NP (NN 比例))) (NP (NR 内陆城市))) (VP (PP (P 比) (NP (NR 沿海城市))) (VP (VA 高)))) )!@#!@#!@#!@#比较_0(内陆城市,甲地人口迁出比例,沿海城市,甲地人口迁出比例,高)!@#比较!@#0_10!@#5-12!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-3!@#
