编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#器箭分离时“嫦娥三号”探测器飞越	亚洲上空!@#None!@#器箭 分离 时 “ 嫦娥 三号 ” 探测器 飞越 亚洲 上空!@#器箭 分离 时 “ 嫦娥 三号 ” 探测器 飞越 亚洲 上空!@#器箭 分离 时 “ 嫦娥三号 ” 探测器 飞越 亚 洲上空!@#器箭 分离 时 “ 嫦娥三号 ” 探测器 飞越 亚洲 上空!@#NN VV LC PU NR num PU NN VV loc NN!@#NN VV LC PU NN NN PU NN VV NR NN!@#!@#!@#9!@#!@#9!@#5!@#!@#( (IP (NP (LCP (IP (NP (NN 器箭)) (VP (VV 分离))) (LC 时)) (QP (PU “) (NP (NR 嫦娥)) (CD 三号) (PU ”)) (NP (NN 探测器))) (VP (VV 飞越) (NP (NP (NR 亚洲)) (NP (NN 上空))))) )!@#!@#!@#!@#其他陈述_0(器箭分离时“嫦娥三号”探测器,飞越,亚洲上空)!@#其他陈述!@#0_8!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#null!@#名词短语+动词短语!@#8!@#!@#
11-A!@#图中甲天气系统途经菲律宾时，给当地带来的灾害是	海啸!@#None!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 海啸!@#图 中 甲 天气 系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 海啸!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 海啸!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 海啸!@#NN LC NR term VV loc LC PU P NN VV DEC NN VC term!@#NN LC NN NN VV NR LC PU P NN VV DEC NN VC NN!@#!@#!@#5!@#3!@#5!@#!@#!@#( (IP (LCP (IP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲) (NN 天气系统)) (VP (VV 途经) (NP (NR 菲律宾)))) (LC 时)) (PU ，) (NP (CP (IP (VP (PP (P 给) (NP (NN 当地))) (VP (VV 带来)))) (DEC 的)) (NP (NN 灾害))) (VP (VC 是) (NP (NN 海啸)))) )!@#!@#!@#!@#指示_0(甲天气系统途经菲律宾时，给当地带来的灾害,海啸)!@#指示!@#0_13!@#2-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@# 时间状语!@#名词短语+动词短语!@#13!@#0-1 !@#
11-B!@#图中甲天气系统途经菲律宾时，给当地带来的灾害是	洪涝!@#None!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 洪涝!@#图 中 甲 天气 系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 洪涝!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 洪涝!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 洪涝!@#NN LC NR term VV loc LC PU P NN VV DEC NN VC term!@#NN LC NN NN VV NR LC PU P NN VV DEC NN VC NN!@#!@#!@#5!@#3!@#5!@#!@#!@#( (IP (LCP (IP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲) (NN 天气系统)) (VP (VV 途经) (NP (NR 菲律宾)))) (LC 时)) (PU ，) (NP (CP (IP (VP (PP (P 给) (NP (NN 当地))) (VP (VV 带来)))) (DEC 的)) (NP (NN 灾害))) (VP (VC 是) (NP (NN 洪涝)))) )!@#!@#!@#!@#指示_0(甲天气系统途经菲律宾时，给当地带来的灾害,洪涝)!@#指示!@#0_13!@#2-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#0-1 !@#
11-C!@#图中甲天气系统途经菲律宾时，给当地带来的灾害是	冻害!@#None!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 冻害!@#图 中 甲 天气 系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 冻害!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 冻害!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 冻害!@#NN LC NR term VV loc LC PU P NN VV DEC NN VC NN!@#NN LC NN NN VV NR LC PU P NN VV DEC NN VC NN!@#!@#!@#5!@#3!@#5!@#!@#!@#( (IP (LCP (IP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲) (NN 天气系统)) (VP (VV 途经) (NP (NR 菲律宾)))) (LC 时)) (PU ，) (NP (CP (IP (VP (PP (P 给) (NP (NN 当地))) (VP (VV 带来)))) (DEC 的)) (NP (NN 灾害))) (VP (VC 是) (NP (NN 冻害)))) )!@#!@#!@#!@#指示_0(甲天气系统途经菲律宾时，给当地带来的灾害,冻害)!@#指示!@#0_13!@#2-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#0-1 !@#
11-D!@#图中甲天气系统途经菲律宾时，给当地带来的灾害是	火灾!@#None!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 火灾!@#图 中 甲 天气 系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 火灾!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 火灾!@#图 中 甲 天气系统 途经 菲律宾 时 ， 给 当地 带来 的 灾害 是 火灾!@#NN LC NR term VV loc LC PU P NN VV DEC NN VC NN!@#NN LC NN NN VV NR LC PU P NN VV DEC NN VC NN!@#!@#!@#5!@#3!@#5!@#!@#!@#( (IP (LCP (IP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲) (NN 天气系统)) (VP (VV 途经) (NP (NR 菲律宾)))) (LC 时)) (PU ，) (NP (CP (IP (VP (PP (P 给) (NP (NN 当地))) (VP (VV 带来)))) (DEC 的)) (NP (NN 灾害))) (VP (VC 是) (NP (NN 火灾)))) )!@#!@#!@#!@#指示_0(甲天气系统途经菲律宾时，给当地带来的灾害,火灾)!@#指示!@#0_13!@#2-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#0-1 !@#
12-A!@#热岛效应最强的季节是	春季!@#None!@#热岛效应 最 强 的 季节 是 春季!@#热岛 效应 最 强 的 季节 是 春季!@#热岛效应 最 强 的 季节 是 春季!@#热岛效应 最 强 的 季节 是 春季!@#term AD VA DEC NN VC time!@#NN AD VA DEC NN VC NN!@#6!@#6!@#!@#0!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 热岛效应)) (VP (ADVP (AD 最)) (VP (VA 强)))) (DEC 的)) (NP (NN 季节))) (VP (VC 是) (NP (NT 春季)))) )!@#!@#!@#!@#指示_0(热岛效应最强的季节,春季)!@#指示!@#0_5!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#null!@#名词短语+动词短语!@#5!@#!@#
12-B!@#热岛效应最强的季节是	夏季!@#None!@#热岛效应 最 强 的 季节 是 夏季!@#热岛 效应 最 强 的 季节 是 夏季!@#热岛效应 最 强 的 季节 是 夏季!@#热岛效应 最 强 的 季节 是 夏季!@#term AD VA DEC NN VC time!@#NN AD VA DEC NN VC NN!@#6!@#6!@#!@#0!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 热岛效应)) (VP (ADVP (AD 最)) (VP (VA 强)))) (DEC 的)) (NP (NN 季节))) (VP (VC 是) (NP (NT 夏季)))) )!@#!@#!@#!@#指示_0(热岛效应最强的季节,夏季)!@#指示!@#0_5!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
12-C!@#热岛效应最强的季节是	秋季!@#None!@#热岛效应 最 强 的 季节 是 秋季!@#热岛 效应 最 强 的 季节 是 秋季!@#热岛效应 最 强 的 季节 是 秋季!@#热岛效应 最 强 的 季节 是 秋季!@#term AD VA DEC NN VC time!@#NN AD VA DEC NN VC NN!@#6!@#6!@#!@#0!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 热岛效应)) (VP (ADVP (AD 最)) (VP (VA 强)))) (DEC 的)) (NP (NN 季节))) (VP (VC 是) (NP (NT 秋季)))) )!@#!@#!@#!@#指示_0(热岛效应最强的季节,秋季)!@#指示!@#0_5!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
12-D!@#热岛效应最强的季节是	冬季!@#None!@#热岛效应 最 强 的 季节 是 冬季!@#热岛 效应 最 强 的 季节 是 冬季!@#热岛效应 最 强 的 季节 是 冬季!@#热岛效应 最 强 的 季节 是 冬季!@#term AD VA DEC NN VC time!@#NN AD VA DEC NN VC NN!@#6!@#6!@#!@#0!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 热岛效应)) (VP (ADVP (AD 最)) (VP (VA 强)))) (DEC 的)) (NP (NN 季节))) (VP (VC 是) (NP (NT 冬季)))) )!@#!@#!@#!@#指示_0(热岛效应最强的季节,冬季)!@#指示!@#0_5!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
13-A!@#夏季一天中热岛效应最强的时间段是	6：00—8：00!@#None!@#夏季 一天 中 热岛效应 最 强 的 时间段 是 6：00—8：00!@#夏季 一 天 中 热岛 效应 最 强 的 时间段 是 6 ： 00 — 8 ： 00!@#夏季 一 天 中 热岛效应 最 强 的 时间段 是 6：00 — 8：00!@#夏季 一 天 中 热岛效应 最 强 的 时间段 是 6：00 — 8：00!@#time time LC term AD VA DEC NN VC time!@#NN NN LC NN AD VA DEC NN VC NN!@#0 1 9!@#0!@#!@#3!@#!@#!@#!@#( (IP (LCP (NP (NT 夏季) (NT 一天)) (LC 中)) (NP (CP (IP (NP (NN 热岛效应)) (VP (ADVP (AD 最)) (VP (VA 强)))) (DEC 的)) (NP (NN 时间段))) (VP (VC 是) (NP (NT 6：00—8：00)))) )!@#!@#!@#!@#指示_0(夏季一天中热岛效应最强的时间段,6：00—8：00)!@#指示!@#0_8!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#null!@#名词短语+动词短语!@#8!@#!@#
13-B!@#夏季一天中热岛效应最强的时间段是	10：00—12：00!@#None!@#夏季 一天 中 热岛效应 最 强 的 时间段 是 10：00—12：00!@#夏季 一 天 中 热岛 效应 最 强 的 时间段 是 10 ： 00 — 12 ： 00!@#夏季 一 天 中 热岛效应 最 强 的 时间段 是 10：00 — 12：00!@#夏季 一 天 中 热岛效应 最 强 的 时间段 是 10：00 — 12：00!@#time time LC term AD VA DEC NN VC time!@#NN NN LC NN AD VA DEC NN VC NN!@#0 1 9!@#0!@#!@#3!@#!@#!@#!@#( (IP (LCP (NP (NT 夏季) (NT 一天)) (LC 中)) (NP (CP (IP (NP (NN 热岛效应)) (VP (ADVP (AD 最)) (VP (VA 强)))) (DEC 的)) (NP (NN 时间段))) (VP (VC 是) (NP (NT 10：00—12：00)))) )!@#!@#!@#!@#指示_0(夏季一天中热岛效应最强的时间段,10：00—12：00)!@#指示!@#0_8!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
13-C!@#夏季一天中热岛效应最强的时间段是	12：00—16：00!@#None!@#夏季 一天 中 热岛效应 最 强 的 时间段 是 12：00—16：00!@#夏季 一 天 中 热岛 效应 最 强 的 时间段 是 12 ： 00 — 16 ： 00!@#夏季 一 天 中 热岛效应 最 强 的 时间段 是 12：00 — 16：00!@#夏季 一 天 中 热岛效应 最 强 的 时间段 是 12：00 — 16：00!@#time time LC term AD VA DEC NN VC time!@#NN NN LC NN AD VA DEC NN VC CD!@#0 1 9!@#0!@#!@#3!@#!@#!@#!@#( (IP (LCP (NP (NT 夏季) (NT 一天)) (LC 中)) (NP (CP (IP (NP (NN 热岛效应)) (VP (ADVP (AD 最)) (VP (VA 强)))) (DEC 的)) (NP (NN 时间段))) (VP (VC 是) (NP (NT 12：00—16：00)))) )!@#!@#!@#!@#指示_0(夏季一天中热岛效应最强的时间段,12：00—16：00)!@#指示!@#0_8!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
13-D!@#夏季一天中热岛效应最强的时间段是	22：00—次日4：00!@#None!@#夏季 一天 中 热岛效应 最 强 的 时间段 是 22：00—次日4：00!@#夏季 一 天 中 热岛 效应 最 强 的 时间段 是 22 ： 00 — 次日 4 ： 00!@#夏季 一 天 中 热岛效应 最 强 的 时间段 是 22：00 — 次日 4：00!@#夏季 一 天 中 热岛效应 最 强 的 时间段 是 22：00 — 次日 4：00!@#time time LC term AD VA DEC NN VC time!@#NN NN LC NN AD VA DEC NN VC NN!@#0 1 9!@#0!@#!@#3!@#!@#!@#!@#( (IP (LCP (NP (NT 夏季) (NT 一天)) (LC 中)) (NP (CP (IP (NP (NN 热岛效应)) (VP (ADVP (AD 最)) (VP (VA 强)))) (DEC 的)) (NP (NN 时间段))) (VP (VC 是) (NP (NT 22：00—次日4：00)))) )!@#!@#!@#!@#指示_0(夏季一天中热岛效应最强的时间段,22：00—次日4：00)!@#指示!@#0_8!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
14-①!@#减弱北京市热岛效应的主要措施有	增加绿化面积!@#None!@#减弱 北京市 热岛效应 的 主要 措施 有 增加 绿化 面积!@#减弱 北京市 热岛 效应 的 主要 措施 有 增加 绿化 面积!@#减弱 北京市 热岛效应 的 主要 措施 有 增加 绿化 面积!@#减弱 北京市 热岛效应 的 主要 措施 有 增加 绿化 面积!@#VV loc term DEC JJ NN VE VV NN NN!@#VV NR NN DEC JJ NN VE VV NN NN!@#!@#!@#1!@#2!@#1!@#!@#!@#( (IP (NP (CP (IP (VP (VV 减弱) (NP (NP (NR 北京市)) (NP (NN 热岛效应))))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 措施))) (VP (VE 有) (IP (VP (VV 增加) (NP (NN 绿化) (NN 面积)))))) )!@#对策_0(北京市热岛效应,减弱,增加绿化面积)!@#对策!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#null!@#名词短语+动词短语!@#6!@#4!@#
14-②!@#减弱北京市热岛效应的主要措施有	机动车限行!@#None!@#减弱 北京市 热岛效应 的 主要 措施 有 机动车 限行!@#减弱 北京市 热岛 效应 的 主要 措施 有 机动车 限行!@#减弱 北京市 热岛效应 的 主要 措施 有 机动车 限行!@#减弱 北京市 热岛效应 的 主要 措施 有 机动车 限行!@#VV loc term DEC JJ NN VE NN VV!@#VV NR NN DEC JJ NN VE NN VV!@#!@#!@#1!@#2!@#1!@#!@#!@#( (IP (NP (CP (IP (VP (VV 减弱) (NP (NP (NR 北京市)) (NP (NN 热岛效应))))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 措施))) (VP (VE 有) (IP (NP (NN 机动车)) (VP (VV 限行))))) )!@#对策_0(北京市热岛效应,减弱,机动车限行)!@#对策!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#4!@#
14-③!@#减弱北京市热岛效应的主要措施有	冬季利用地热采暖!@#None!@#减弱 北京市 热岛效应 的 主要 措施 有 冬季 利用 地热 采暖!@#减弱 北京市 热岛 效应 的 主要 措施 有 冬季 利用 地热 采暖!@#减弱 北京市 热岛效应 的 主要 措施 有 冬季 利用 地热 采暖!@#减弱 北京市 热岛效应 的 主要 措施 有 冬季 利用 地热 采暖!@#VV loc term DEC JJ NN VE time VV NN VV!@#VV NR NN DEC JJ NN VE NN VV NN VV!@#7!@#7!@#1!@#2!@#1!@#!@#!@#( (IP (NP (CP (IP (VP (VV 减弱) (NP (NP (NR 北京市)) (NP (NN 热岛效应))))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 措施))) (VP (VE 有) (IP (NP (NT 冬季)) (VP (VP (VV 利用) (NP (NN 地热))) (VP (VV 采暖)))))) )!@#对策_0(北京市热岛效应,减弱,冬季利用地热采暖)!@#对策!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#4!@#
14-④!@#减弱北京市热岛效应的主要措施有	道路铺设渗水砖!@#None!@#减弱 北京市 热岛效应 的 主要 措施 有 道路 铺设 渗水砖!@#减弱 北京市 热岛 效应 的 主要 措施 有 道路 铺设 渗水砖!@#减弱 北京市 热岛效应 的 主要 措施 有 道路 铺设 渗水砖!@#减弱 北京市 热岛效应 的 主要 措施 有 道路 铺设 渗水砖!@#VV loc term DEC JJ NN VE NN VV NN!@#VV NR NN DEC JJ NN VE NN VV NN!@#!@#!@#1!@#2!@#1!@#!@#!@#( (IP (NP (CP (IP (VP (VV 减弱) (NP (NP (NR 北京市)) (NP (NN 热岛效应))))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 措施))) (VP (VP (VE 有) (NP (NN 道路))) (VP (VV 铺设) (NP (NN 渗水砖))))) )!@#对策_0(北京市热岛效应,减弱,道路铺设渗水砖)!@#对策!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#4!@#
15-A!@#图中临南海的城市有	⑤⑦⑨!@#None!@#图 中 临 南海 的 城市 有 ⑤ ⑦ ⑨!@#图 中 临 南海 的 城市 有 ⑤ ⑦ ⑨!@#图 中 临 南海 的 城市 有 ⑤ ⑦ ⑨!@#图 中 临 南海 的 城市 有 ⑤ ⑦ ⑨!@#NN LC VV NR DEC NN VE NN NN NN!@#NN LC VV NR DEC NN VE NN NN NN!@#!@#!@#3!@#!@#!@#!@#!@#( (IP (NP (LCP (NP (NN 图)) (LC 中)) (CP (IP (VP (VV 临) (NP (NR 南海)))) (DEC 的)) (NP (NN 城市))) (VP (VE 有) (NP (NN ⑤) (NN ⑦) (NN ⑨)))) )!@#!@#!@#!@#其他陈述_0(临南海的城市,有,⑤⑦⑨)!@#其他陈述!@#!@#2-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#null!@#名词短语+动词短语!@#6!@#0-1!@#
15-B!@#图中临南海的城市有	④⑦⑧!@#None!@#图 中 临 南海 的 城市 有 ④ ⑦ ⑧!@#图 中 临 南海 的 城市 有 ④ ⑦ ⑧!@#图 中 临 南海 的 城市 有 ④ ⑦ ⑧!@#图 中 临 南海 的 城市 有 ④ ⑦ ⑧!@#NN LC VV NR DEC NN VE NN NN NN!@#NN LC VV NR DEC NN VE NN NN NN!@#!@#!@#3!@#!@#!@#!@#!@#( (IP (NP (LCP (NP (NN 图)) (LC 中)) (CP (IP (VP (VV 临) (NP (NR 南海)))) (DEC 的)) (NP (NN 城市))) (VP (VE 有) (NP (NN ④) (NN ⑦) (NN ⑧)))) )!@#!@#!@#!@#其他陈述_0(临南海的城市,有,④⑦⑧)!@#其他陈述!@#!@#2-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1!@#
15-C!@#图中临南海的城市有	⑤⑥⑧!@#None!@#图 中 临 南海 的 城市 有 ⑤ ⑥ ⑧!@#图 中 临 南海 的 城市 有 ⑤ ⑥ ⑧!@#图 中 临 南海 的 城市 有 ⑤ ⑥ ⑧!@#图 中 临 南海 的 城市 有 ⑤ ⑥ ⑧!@#NN LC VV NR DEC NN VE NN NN NN!@#NN LC VV NR DEC NN VE NN NN NN!@#!@#!@#3!@#!@#!@#!@#!@#( (IP (NP (LCP (NP (NN 图)) (LC 中)) (CP (IP (VP (VV 临) (NP (NR 南海)))) (DEC 的)) (NP (NN 城市))) (VP (VE 有) (NP (NN ⑤) (NN ⑥) (NN ⑧)))) )!@#!@#!@#!@#其他陈述_0(临南海的城市,有,⑤⑥⑧)!@#其他陈述!@#!@#2-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1!@#
15-D!@#图中临南海的城市有	⑦⑧⑨!@#None!@#图 中 临 南海 的 城市 有 ⑦ ⑧ ⑨!@#图 中 临 南海 的 城市 有 ⑦ ⑧ ⑨!@#图 中 临 南海 的 城市 有 ⑦ ⑧ ⑨!@#图 中 临 南海 的 城市 有 ⑦ ⑧ ⑨!@#NN LC VV NR DEC NN VE NN NN NN!@#NN LC VV NR DEC NN VE NN NN NN!@#!@#!@#3!@#!@#!@#!@#!@#( (IP (NP (LCP (NP (NN 图)) (LC 中)) (CP (IP (VP (VV 临) (NP (NR 南海)))) (DEC 的)) (NP (NN 城市))) (VP (VE 有) (NP (NN ⑦) (NN ⑧) (NN ⑨)))) )!@#!@#!@#!@#其他陈述_0(临南海的城市,有,⑦⑧⑨)!@#其他陈述!@#!@#2-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1!@#
16-A!@#图示大部分城市年降水量	为200—400毫米!@#None!@#图示 大部分 城市 年降水量 为 200—400毫米!@#图示 大部分 城市 年 降水量 为 200 — 400 毫米!@#图示 大部分 城市 年降水量 为 200 — 400 毫米!@#图示 大部分 城市 年降水量 为 200 — 400 毫米!@#VV CD NN term VC num!@#VV CD NN NN VC CD!@#!@#!@#!@#3!@#!@#5!@#!@#( (IP (IP (VP (VV 图示) (NP (NP (QP (CD 大部分)) (NP (NN 城市))) (NP (NN 年降水量))))) (VP (VC 为) (QP (CD 200—400毫米)))) )!@#!@#!@#!@#指示_0(大部分城市年降水量,200—400毫米)!@#指示!@#0_4!@#1-5!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#null!@#名词短语(包括时间/地点短语)!@#!@#0!@#
16-B!@#图示大部分城市年降水量	为400—800毫米!@#None!@#图示 大部分 城市 年降水量 为 400—800毫米!@#图示 大部分 城市 年 降水量 为 400 — 800 毫米!@#图示 大部分 城市 年降水量 为 400 — 800 毫米!@#图示 大部分 城市 年降水量 为 400 — 800 毫米!@#VV CD NN term VC num!@#VV CD NN NN VC CD!@#!@#!@#!@#3!@#!@#5!@#!@#( (IP (IP (VP (VV 图示) (NP (NP (QP (CD 大部分)) (NP (NN 城市))) (NP (NN 年降水量))))) (VP (VC 为) (QP (CD 400—800毫米)))) )!@#!@#!@#!@#指示_0(大部分城市年降水量,400—800毫米)!@#指示!@#0_4!@#1-5!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#0!@#
16-C!@#图示大部分城市年降水量	为800—1600毫米!@#None!@#图示 大部分 城市 年降水量 为 800—1600毫米!@#图示 大部分 城市 年 降水量 为 800 — 1600 毫米!@#图示 大部分 城市 年降水量 为 800 — 1600 毫米!@#图示 大部分 城市 年降水量 为 800 — 1600 毫米!@#VV CD NN term VC num!@#VV CD NN NN VC NN!@#!@#!@#!@#3!@#!@#5!@#!@#( (IP (IP (VP (VV 图示) (NP (NP (QP (CD 大部分)) (NP (NN 城市))) (NP (NN 年降水量))))) (VP (VC 为) (QP (CD 800—1600毫米)))) )!@#!@#!@#!@#指示_0(大部分城市年降水量,800—1600毫米)!@#指示!@#0_4!@#1-5!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#0!@#
16-D!@#图示大部分城市年降水量	在2000毫米以上!@#None!@#图示 大部分 城市 年降水量 在 2000毫米以上!@#图示 大部分 城市 年 降水量 在 2000 毫米 以上!@#图示 大部分 城市 年降水量 在 2000 毫米 以上!@#图示 大部分 城市 年降水量 在 2000 毫米 以上!@#VV CD NN term P num!@#VV CD NN NN P NT!@#!@#!@#!@#3!@#!@#5!@#!@#( (IP (IP (VP (VV 图示) (NP (NP (QP (CD 大部分)) (NP (NN 城市))) (NP (NN 年降水量))))) (VP (PP (P 在) (QP (CD 2000毫米以上))))) )!@#!@#!@#!@#指示_0(大部分城市年降水量,2000毫米以上)!@#指示!@#0_4!@#1-5!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#0!@#
17-A!@#②城市	属于珠江流域!@#None!@#② 城市 属于 珠江流域!@#② 城市 属于 珠江 流域!@#②城 市属 于 珠江 流域!@#②城 市属 于 珠江 流域!@#NN NN VV loc!@#NN NN VV NN!@#!@#!@#3!@#!@#!@#!@#!@#( (IP (NP (NN ②) (NN 城市)) (VP (VV 属于) (NP (NR 珠江流域)))) )!@#!@#!@#!@#其他陈述_0(②城市,属于,珠江流域)!@#其他陈述!@#!@#0-3!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#null!@#名词短语(包括时间/地点短语)!@#!@#!@#
17-B!@#②城市	位于第二级阶梯!@#None!@#② 城市 位于 第二级阶梯!@#② 城市 位于 第二级 阶梯!@#②城 市 位于 第二级阶梯!@#②城 市 位于 第二级阶梯!@#NN NN VV term!@#NN NN VV NN!@#!@#!@#!@#3!@#3!@#!@#!@#( (IP (NP (NN ②) (NN 城市)) (VP (VV 位于) (NP (NN 第二级阶梯)))) )!@#!@#!@#!@#分布_0(②城市,第二级阶梯)!@#分布!@#0_2!@#0-3!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
17-C!@#②城市	有京广铁路经过!@#None!@#② 城市 有 京广铁路 经过!@#② 城市 有 京 广 铁路 经过!@#②城 市有京广 铁路 经过!@#②城 市有京广 铁路 经过!@#NN NN VE loc VV!@#NN NN VE NR VV!@#!@#!@#3!@#!@#!@#!@#!@#( (IP (NP (NN ②) (NN 城市)) (VP (VE 有) (IP (NP (NR 京广铁路)) (VP (VV 经过))))) )!@#!@#!@#!@#其他陈述_0(②城市,有,京广铁路经过)!@#其他陈述!@#!@#0-4!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
17-D!@#②城市	冬季气温在0℃以下!@#None!@#② 城市 冬季 气温 在 0℃ 以下!@#② 城市 冬季 气温 在 0 ℃ 以下!@#②城 市 冬季 气温 在 0℃ 以下!@#②城 市冬季 气温 在 0℃ 以下!@#NN NN time NN P num LC!@#NN NN NN NN P CD LC!@#2!@#2!@#!@#!@#!@#5!@#!@#( (IP (NP (NN ②) (NN 城市)) (NP (NT 冬季)) (NP (NN 气温)) (VP (PP (P 在) (LCP (QP (CD 0℃)) (LC 以下))))) )!@#!@#!@#!@#比较_0(②城市冬季气温,0℃,以下)!@#比较!@#!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
