编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#图中天气系统	为北半球反气旋!@#None!@#图 中 天气系统 为 北半球 反气旋!@#图 中 天气系统 为 北半球 反气旋!@#图 中 天气系统 为 北半球 反气旋!@#图 中 天气系统 为 北半球 反气旋!@#!@#NN LC NN VC NN NN!@#!@#!@#4!@#2 5!@#!@#!@#!@#!@#!@#!@#!@#指示_0(天气系统,北半球反气旋)!@#指示!@#0_3!@#2-5!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@# null!@#名词短语(包括时间/地点短语)!@#!@#0-1!@#
8-③-0!@#北京市会展业的优势区位条件有	交通便利!@#ed-ori!@#北京市 会展业 的 优势 区位条件 有 交通 便利!@#北京市 会展业 的 优势 区位条件 有 交通 便利!@#北京市 会 展业 的 优势 区位条件 有 交通 便利!@#北京市 会 展业 的 优势 区位条件 有 交通 便利!@#!@#NR NN DEG NN NN VE NN VA!@#!@#!@#0!@#4!@#!@#!@#!@#!@#其他关联_0(北京市会展业的优势区位条件,有,交通便利)!@#其他关联!@#!@#其他陈述_0(北京市会展业的优势区位条件,有,交通便利)!@#其他陈述!@#!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
8-③-1!@#北京市会展业的优势区位条件有	基础配套设施比较完善!@#ed-ori!@#北京市 会展业 的 优势 区位条件 有 基础 配套 设施 比较 完善!@#北京市 会展业 的 优势 区位条件 有 基础 配套 设施 比较 完善!@#北京市 会 展业 的 优势 区位条件 有 基础 配套 设施 比较 完善!@#北京市 会 展业 的 优势 区位条件 有 基础 配套 设施 比较 完善!@#!@#NR NN DEG NN NN VE NN NN NN AD VA!@#!@#!@#0!@#4!@#!@#!@#!@#!@#其他关联_0(北京市会展业的优势区位条件,有,基础配套设施比较完善)!@#其他关联!@#!@#其他陈述_0(北京市会展业的优势区位条件,有,基础配套设施比较完善)!@#其他陈述!@#!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
8-④!@#北京市会展业的优势区位条件有	科技力量雄厚，综合服务水平较高!@#y!@#北京市 会展业 的 优势 区位条件 有 科技 力量 雄厚 ， 综合 服务 水平 较 高!@#北京市 会展业 的 优势 区位条件 有 科技 力量 雄厚 ， 综合 服务 水平 较 高!@#北京市 会 展业 的 优势 区位条件 有 科技 力量 雄厚 ， 综合 服务 水平 较 高!@#北京市 会 展业 的 优势 区位条件 有 科技 力量 雄厚 ， 综合 服务 水平 较 高!@#!@#NR NN DEG NN NN VE NN NN VA PU JJ NN NN AD VA!@#!@#!@#0!@#4!@#!@#!@#!@#!@#其他关联_0(北京市会展业的优势区位条件,有,科技力量雄厚，综合服务水平较高)!@#其他关联!@#!@#其他陈述_0(北京市会展业的优势区位条件,有,科技力量雄厚，综合服务水平较高)!@#其他陈述!@#!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
8-④-0!@#北京市会展业的优势区位条件有	科技力量雄厚!@#ed-ori!@#北京市 会展业 的 优势 区位条件 有 科技 力量 雄厚!@#北京市 会展业 的 优势 区位条件 有 科技 力量 雄厚!@#北京市 会 展业 的 优势 区位条件 有 科技 力量 雄厚!@#北京市 会 展业 的 优势 区位条件 有 科技 力量 雄厚!@#!@#NR NN DEG NN NN VE NN NN VA!@#!@#!@#0!@#4!@#!@#!@#!@#!@#其他关联_0(北京市会展业的优势区位条件,有,科技力量雄厚)!@#其他关联!@#!@#其他陈述_0(北京市会展业的优势区位条件,有,科技力量雄厚)!@#其他陈述!@#!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
8-④-1!@#北京市会展业的优势区位条件有	综合服务水平较高!@#ed-ori!@#北京市 会展业 的 优势 区位条件 有 综合 服务 水平 较 高!@#北京市 会展业 的 优势 区位条件 有 综合 服务 水平 较 高!@#北京市 会 展业 的 优势 区位条件 有 综合 服务 水平 较 高!@#北京市 会 展业 的 优势 区位条件 有 综合 服务 水平 较 高!@#!@#NR NN DEG NN NN VE JJ NN NN AD VA!@#!@#!@#0!@#4!@#!@#!@#!@#!@#其他关联_0(北京市会展业的优势区位条件,有,综合服务水平较高)!@#其他关联!@#!@#其他陈述_0(北京市会展业的优势区位条件,有,综合服务水平较高)!@#其他陈述!@#!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
8-⑤!@#北京市会展业的优势区位条件有	经济发达，环境承载力提升潜力大!@#y!@#北京市 会展业 的 优势 区位条件 有 经济 发达 ， 环境承载力 提升 潜力 大!@#北京市 会展业 的 优势 区位条件 有 经济 发达 ， 环境承载力 提升 潜力 大!@#北京市 会 展业 的 优势 区位条件 有 经济 发达 ， 环境承载力 提升 潜力 大!@#北京市 会 展业 的 优势 区位条件 有 经济 发达 ， 环境承载力 提升 潜力 大!@#!@#NR NN DEG NN NN VE NN VA PU NN VV NN VA!@#!@#!@#0!@#4 9!@#!@#!@#!@#!@#其他关联_0(北京市会展业的优势区位条件,有,经济发达，环境承载力提升潜力大)!@#其他关联!@#!@#其他陈述_0(北京市会展业的优势区位条件,有,经济发达，环境承载力提升潜力大)!@#其他陈述!@#!@#0-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
8-⑤-0!@#北京市会展业的优势区位条件有	经济发达!@#ed-ori!@#北京市 会展业 的 优势 区位条件 有 经济 发达!@#北京市 会展业 的 优势 区位条件 有 经济 发达!@#北京市 会 展业 的 优势 区位条件 有 经济 发达!@#北京市 会 展业 的 优势 区位条件 有 经济 发达!@#!@#NR NN DEG NN NN VE NN VA!@#!@#!@#0!@#4!@#!@#!@#!@#!@#其他关联_0(北京市会展业的优势区位条件,有,经济发达)!@#其他关联!@#!@#其他陈述_0(北京市会展业的优势区位条件,有,经济发达)!@#其他陈述!@#!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
8-⑤-1!@#北京市会展业的优势区位条件有	环境承载力提升潜力大!@#ed-ori!@#北京市 会展业 的 优势 区位条件 有 环境承载力 提升 潜力 大!@#北京市 会展业 的 优势 区位条件 有 环境承载力 提升 潜力 大!@#北京市 会 展业 的 优势 区位条件 有 环境承载力 提升 潜力 大!@#北京市 会 展业 的 优势 区位条件 有 环境承载力 提升 潜力 大!@#!@#NR NN DEG NN NN VE NN VV NN VA!@#!@#!@#0!@#4 6!@#!@#!@#!@#!@#其他关联_0(北京市会展业的优势区位条件,有,环境承载力提升潜力大)!@#其他关联!@#!@#其他陈述_0(北京市会展业的优势区位条件,有,环境承载力提升潜力大)!@#其他陈述!@#!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
9-A!@#会展业又被称为“城市建设的加速器”，其作用主要表现为	成为京郊农业发展的主要动力!@#None!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 成为 京郊 农业 发展 的 主要 动力!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 成为 京郊 农业 发展 的 主要 动力!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 成为 京郊 农业 发展 的 主要 动力!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 成为 京郊 农业 发展 的 主要 动力!@#!@#NN AD SB VV PU NN NN DEG NN PU PU PN NN AD VV VV VV NN NN NN DEG JJ NN!@#!@#!@#17!@#!@#!@#!@#!@#!@#其他关联_0(会展业其作用,主要表现为,成为京郊农业发展的主要动力)!@#其他关联!@#!@#指示_0(会展业其作用,成为京郊农业发展的主要动力)!@#指示!@#0_15!@#0-22!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@# 陈述句!@#名词短语+动词短语!@#15!@#!@#1-10
9-B!@#会展业又被称为“城市建设的加速器”，其作用主要表现为	加强工业联系，促进工业集聚!@#y!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加强 工业 联系 ， 促进 工业 集聚!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加强 工业 联系 ， 促进 工业 集聚!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加强 工业 联系 ， 促进 工业 集聚!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加强 工业 联系 ， 促进 工业 集聚!@#!@#NN AD SB VV PU NN NN DEG NN PU PU PN NN AD VV VV VV NN NN PU VV NN NN!@#!@#!@#!@#!@#!@#!@#!@#!@#其他关联_0(会展业其作用,主要表现为,加强工业联系，促进工业集聚)!@#其他关联!@#!@#指示_0(会展业其作用,加强工业联系，促进工业集聚)!@#指示!@#0_15!@#0-22!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#1-10
9-B-0!@#会展业又被称为“城市建设的加速器”，其作用主要表现为	加强工业联系!@#ed-ori!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加强 工业 联系!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加强 工业 联系!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加强 工业 联系!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加强 工业 联系!@#!@#NN AD SB VV PU NN NN DEG NN PU PU PN NN AD VV VV VV NN NN!@#!@#!@#!@#!@#!@#!@#!@#!@#其他关联_0(会展业其作用,主要表现为,加强工业联系)!@#其他关联!@#!@#指示_0(会展业其作用,加强工业联系)!@#指示!@#0_15!@#0-18!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#1-10
9-B-1!@#会展业又被称为“城市建设的加速器”，其作用主要表现为	促进工业集聚!@#ed-ori!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 促进 工业 集聚!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 促进 工业 集聚!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 促进 工业 集聚!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 促进 工业 集聚!@#!@#NN AD SB VV PU NN NN DEG NN PU PU PN NN AD VV VV VV NN NN!@#!@#!@#!@#!@#!@#!@#!@#!@#其他关联_0(会展业其作用,主要表现为,促进工业集聚)!@#其他关联!@#!@#指示_0(会展业其作用,促进工业集聚)!@#指示!@#0_15!@#0-18!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#1-10
9-C!@#会展业又被称为“城市建设的加速器”，其作用主要表现为	加快人、物、信息的流动，创造商机!@#y!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加快 人 、 物 、 信息 的 流动 ， 创造 商机!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加快 人 、 物 、 信息 的 流动 ， 创造 商机!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加快人 、 物 、 信息 的 流动 ， 创造 商机!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加快人 、 物 、 信息 的 流动 ， 创造 商机!@#!@#NN AD SB VV PU NN NN DEG NN PU PU PN NN AD VV VV VV NN PU NN PU NN DEG NN PU VV NN!@#!@#!@#!@#!@#!@#!@#!@#!@#其他关联_0(会展业其作用,主要表现为,加快人、物、信息的流动，创造商机)!@#其他关联!@#!@#指示_0(会展业其作用,加快人、物、信息的流动，创造商机)!@#指示!@#0_15!@#0-26!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#1-10
9-C-0!@#会展业又被称为“城市建设的加速器”，其作用主要表现为	加快人、物、信息的流动!@#ed-ori!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加快 人 、 物 、 信息 的 流动!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加快 人 、 物 、 信息 的 流动!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加快人 、 物 、 信息 的 流动!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 加快人 、 物 、 信息 的 流动!@#!@#NN AD SB VV PU NN NN DEG NN PU PU PN NN AD VV VV VV NN PU NN PU NN DEG NN!@#!@#!@#!@#!@#!@#!@#!@#!@#其他关联_0(会展业其作用,主要表现为,加快人、物、信息的流动)!@#其他关联!@#!@#指示_0(会展业其作用,加快人、物、信息的流动)!@#指示!@#0_15!@#0-23!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#1-10
9-C-1!@#会展业又被称为“城市建设的加速器”，其作用主要表现为	创造商机!@#ed-ori!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 创造 商机!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 创造 商机!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 创造 商机!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 创造 商机!@#!@#NN AD SB VV PU NN NN DEG NN PU PU PN NN AD VV VV VV NN!@#!@#!@#!@#!@#!@#!@#!@#!@#其他关联_0(会展业其作用,主要表现为,创造商机)!@#其他关联!@#!@#指示_0(会展业其作用,创造商机)!@#指示!@#0_15!@#0-17!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#1-10
9-D!@#会展业又被称为“城市建设的加速器”，其作用主要表现为	促使我国乡村人口向东部大城市迁移!@#None!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 促使 我国 乡村 人口 向 东部 大城市 迁移!@#会展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 促使 我国 乡村 人口 向 东部 大城市 迁移!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 促使 我国 乡村 人口 向东部 大城市 迁移!@#会 展业 又 被 称为 “ 城市 建设 的 加速器 ” ， 其 作用 主要 表现 为 促使 我国 乡村 人口 向 东部 大城市 迁移!@#!@#NN AD SB VV PU NN NN DEG NN PU PU PN NN AD VV VV VV NR NN NN P NN NN NN!@#!@#!@#!@#!@#!@#!@#!@#!@#其他关联_0(会展业其作用,主要表现为,促使我国乡村人口向东部大城市迁移)!@#其他关联!@#!@#指示_0(会展业其作用,促使我国乡村人口向东部大城市迁移)!@#指示!@#0_15!@#0-23!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#1-10
10-A!@#影响该企业工厂选择的主导区位因素是	交通运输!@#None!@#影响 该企业 工厂 选择 的 主导 区位因素 是 交通 运输!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 交通 运输!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 交通 运输!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 交通 运输!@#!@#VV NN NN VV DEC NN NN VC NN NN!@#!@#!@#!@#6!@#!@#!@#!@#!@#其他关联_0(影响该企业工厂选择的区位因素,是,交通运输)!@#其他关联!@#!@#指示_0(影响该企业工厂选择的区位因素,交通运输)!@#指示!@#0_7!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@# null!@#名词短语+动词短语!@#7!@#5!@#
10-B!@#影响该企业工厂选择的主导区位因素是	环境因素!@#None!@#影响 该企业 工厂 选择 的 主导 区位因素 是 环境 因素!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 环境 因素!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 环境 因素!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 环境 因素!@#!@#VV NN NN VV DEC NN NN VC NN NN!@#!@#!@#!@#6!@#!@#!@#!@#!@#其他关联_0(影响该企业工厂选择的区位因素,是,环境因素)!@#其他关联!@#!@#指示_0(影响该企业工厂选择的区位因素,环境因素)!@#指示!@#0_7!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#5!@#
10-C!@#影响该企业工厂选择的主导区位因素是	原料和动力!@#None!@#影响 该企业 工厂 选择 的 主导 区位因素 是 原料 和 动力!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 原料 和 动力!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 原料 和 动力!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 原料 和 动力!@#!@#VV NN NN VV DEC NN NN VC NN CC NN!@#!@#!@#!@#6!@#!@#!@#!@#!@#其他关联_0(影响该企业工厂选择的区位因素,是,原料和动力)!@#其他关联!@#!@#指示_0(影响该企业工厂选择的区位因素,原料和动力)!@#指示!@#0_7!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#5!@#
10-D!@#影响该企业工厂选择的主导区位因素是	廉价劳动力!@#None!@#影响 该企业 工厂 选择 的 主导 区位因素 是 廉价 劳动力!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 廉价 劳动力!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 廉价 劳动力!@#影响 该 企业 工厂 选择 的 主导 区位因素 是 廉价 劳动力!@#!@#VV NN NN VV DEC NN NN VC VA NN!@#!@#!@#!@#6!@#!@#!@#!@#!@#其他关联_0(影响该企业工厂选择的区位因素,是,廉价劳动力)!@#其他关联!@#!@#指示_0(影响该企业工厂选择的区位因素,廉价劳动力)!@#指示!@#0_7!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#5!@#
11-①!@#该企业工厂转移对迁入地的影响是	增加了就业岗位!@#None!@#该企业 工厂 转移 对 迁入地 的 影响 是 增加 了 就业 岗位!@#该 企业 工厂 转移 对 迁入地 的 影响 是 增加 了 就业 岗位!@#该 企业 工厂 转移 对 迁入 地 的 影响 是 增加 了 就业 岗位!@#该 企业 工厂 转移 对 迁入 地 的 影响 是 增加 了 就业 岗位!@#!@#NN NN VV P NN DEG NN VC VV AS NN NN!@#!@#!@#0!@#!@#!@#!@#!@#!@#影响_0(该企业工厂转移,迁入地,,增加了就业岗位)!@#影响!@#0_6!@#影响_0(该企业工厂转移,迁入地,,增加了就业岗位)!@#影响!@#0_6!@#0-11!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@# null!@#名词短语+动词短语!@#7!@#!@#
11-②!@#该企业工厂转移对迁入地的影响是	使城市等级提升!@#None!@#该企业 工厂 转移 对 迁入地 的 影响 是 使 城市 等级 提升!@#该 企业 工厂 转移 对 迁入地 的 影响 是 使 城市 等级 提升!@#该 企业 工厂 转移 对 迁入 地 的 影响 是 使 城市 等级 提升!@#该 企业 工厂 转移 对 迁入 地 的 影响 是 使 城市 等级 提升!@#!@#NN NN VV P NN DEG NN VC VV NN NN VV!@#!@#!@#0!@#!@#!@#!@#!@#!@#影响_0(该企业工厂转移,迁入地,,使城市等级提升)!@#影响!@#0_6!@#影响_0(该企业工厂转移,迁入地,,使城市等级提升)!@#影响!@#0_6!@#0-11!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
11-③!@#该企业工厂转移对迁入地的影响是	促进高新技术发展!@#None!@#该企业 工厂 转移 对 迁入地 的 影响 是 促进 高新 技术 发展!@#该 企业 工厂 转移 对 迁入地 的 影响 是 促进 高新 技术 发展!@#该 企业 工厂 转移 对 迁入 地 的 影响 是 促进 高新 技术 发展!@#该 企业 工厂 转移 对 迁入 地 的 影响 是 促进 高新 技术 发展!@#!@#NN NN VV P NN DEG NN VC VV JJ NN NN!@#!@#!@#0!@#!@#!@#!@#!@#!@#影响_0(该企业工厂转移,迁入地,,促进高新技术发展)!@#影响!@#0_6!@#影响_0(该企业工厂转移,迁入地,,促进高新技术发展)!@#影响!@#0_6!@#0-11!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
11-④!@#该企业工厂转移对迁入地的影响是	推动产业结构调整!@#None!@#该企业 工厂 转移 对 迁入地 的 影响 是 推动 产业 结构 调整!@#该 企业 工厂 转移 对 迁入地 的 影响 是 推动 产业 结构 调整!@#该 企业 工厂 转移 对 迁入 地 的 影响 是 推动 产业 结构 调整!@#该 企业 工厂 转移 对 迁入 地 的 影响 是 推动 产业 结构 调整!@#!@#NN NN VV P NN DEG NN VC VV NN NN NN!@#!@#!@#0!@#!@#!@#!@#!@#!@#影响_0(该企业工厂转移,迁入地,,推动产业结构调整)!@#影响!@#0_6!@#影响_0(该企业工厂转移,迁入地,,推动产业结构调整)!@#影响!@#0_6!@#0-11!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
11-⑤!@#该企业工厂转移对迁入地的影响是	可能加大环境压力!@#None!@#该企业 工厂 转移 对 迁入地 的 影响 是 可能 加 大环境 压力!@#该 企业 工厂 转移 对 迁入地 的 影响 是 可能 加大 环境 压力!@#该 企业 工厂 转移 对 迁入 地 的 影响 是 可能 加 大环境 压力!@#该 企业 工厂 转移 对 迁入 地 的 影响 是 可能 加大 环境 压力!@#!@#NN NN VV P NN DEG NN VC AD VV NN NN!@#!@#!@#0!@#!@#!@#!@#!@#!@#影响_0(该企业工厂转移,迁入地,,可能加大环境压力)!@#影响!@#0_6!@#影响_0(该企业工厂转移,迁入地,,可能加大环境压力)!@#影响!@#0_6!@#0-11!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
