编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#据文中描述推测	“万壑有声含晚籁”中的万壑是由石灰岩溶蚀形成!@#None!@#据 文 中 描述 推测 “ 万壑 有 声 含 晚籁 ” 中的 万壑 是 由 石灰岩 溶蚀 形成!@#据 文 中 描述 推测 “ 万壑 有 声 含 晚籁 ” 中的 万壑 是 由 石灰岩 溶蚀 形成!@#据文 中 描述 推测 “ 万壑 有 声含 晚籁 ” 中的 万壑 是 由 石灰岩 溶蚀 形成!@#据文 中 描述 推测 “ 万壑 有 声含 晚籁 ” 中的 万壑 是 由 石灰岩 溶蚀 形成!@#!@#P NN LC VV VV PU NN VE NN VV NN PU NN NN VC P NN NN VV!@#!@#!@#!@#17!@#!@#!@#!@#!@#!@#!@#!@#构成_0(万壑,石灰岩,溶蚀)!@#构成!@#0_18!@#13-18!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@# null!@#自定义类别!@#14 18!@#0 4-5 11-12!@#1-3 6-10
8-A-0!@#肯尼亚是世界第二大红茶生产和贸易大国。茶园主要分布在海拔1500米到3000米的肯尼亚山区，每一片叶子都由手工采摘；茶叶采用先进技术进行加工，产品远销世界各地。肯尼亚红茶	生产机械化水平高!@#ed-ori!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 生产 机械化 水平 高!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 生产 机械化 水平 高!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 生产 机械化 水平 高!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 生产 机械化 水平 高!@#!@#NR VC NN OD JJ NN NN CC NN JJ NN PU NN AD VV P NN CD M P CD M DEG NN NN PU DT CD M NN AD P NN VV PU NN VV JJ NN VV NN PU NN NN NN DT NN PU NR NN NN NN NN VA!@#!@#!@#0 48!@#!@#!@#17 18 20 21!@#!@#!@#!@#!@#!@#其他陈述_0(肯尼亚,是,世界第二大红茶生产和贸易大国)分布_3(茶园,海拔1500米到3000米的肯尼亚山区)!@#其他陈述 分布!@#3_14!@#0-53!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#13!@#
8-A-1!@#肯尼亚是世界第二大红茶生产和贸易大国。茶园主要分布在海拔1500米到3000米的肯尼亚山区，每一片叶子都由手工采摘；茶叶采用先进技术进行加工，产品远销世界各地。肯尼亚红茶	劳动力投入少!@#ed-ori!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 劳动力 投入 少!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 劳动力 投入 少!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 劳动力 投入 少!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 劳动力 投入 少!@#!@#NR VC NN OD JJ NN NN CC NN JJ NN PU NN AD VV P NN CD M P CD M DEG NN NN PU DT CD M NN AD P NN VV PU NN VV JJ NN VV NN PU NN NN NN DT NN PU NR NN NN NN VA!@#!@#!@#0 48!@#!@#!@#17 18 20 21!@#!@#!@#!@#!@#!@#其他陈述_0(肯尼亚,是,世界第二大红茶生产和贸易大国)分布_3(茶园,海拔1500米到3000米的肯尼亚山区)!@#其他陈述 分布!@#3_14!@#0-52!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#13!@#
8-B!@#肯尼亚是世界第二大红茶生产和贸易大国。茶园主要分布在海拔1500米到3000米的肯尼亚山区，每一片叶子都由手工采摘；茶叶采用先进技术进行加工，产品远销世界各地。肯尼亚红茶	生产规模大，产量高，商品率高!@#y!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 生产 规模 大 ， 产量 高 ， 商品率 高!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 生产 规模 大 ， 产量 高 ， 商品率 高!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 生产 规模 大 ， 产量 高 ， 商品率 高!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 生产 规模 大 ， 产量 高 ， 商品率 高!@#!@#NR VC NN OD JJ NN NN CC NN JJ NN PU NN AD VV P NN CD M P CD M DEG NN NN PU DT CD M NN AD P NN VV PU NN VV JJ NN VV NN PU NN NN NN DT NN PU NR NN NN NN VA PU NN VA PU NN VA!@#!@#!@#0 48!@#!@#!@#17 18 20 21!@#!@#!@#!@#!@#!@#其他陈述_0(肯尼亚,是,世界第二大红茶生产和贸易大国)分布_3(茶园,海拔1500米到3000米的肯尼亚山区)!@#其他陈述 分布!@#3_14!@#0-58!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#13!@#
8-B-0!@#肯尼亚是世界第二大红茶生产和贸易大国。茶园主要分布在海拔1500米到3000米的肯尼亚山区，每一片叶子都由手工采摘；茶叶采用先进技术进行加工，产品远销世界各地。肯尼亚红茶	生产规模大!@#ed-ori!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 生产 规模 大!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 生产 规模 大!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 生产 规模 大!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 生产 规模 大!@#!@#NR VC NN OD JJ NN NN CC NN JJ NN PU NN AD VV P NN CD M P CD M DEG NN NN PU DT CD M NN AD P NN VV PU NN VV JJ NN VV NN PU NN NN NN DT NN PU NR NN NN NN VA!@#!@#!@#0 48!@#!@#!@#17 18 20 21!@#!@#!@#!@#!@#!@#其他陈述_0(肯尼亚,是,世界第二大红茶生产和贸易大国)分布_3(茶园,海拔1500米到3000米的肯尼亚山区)!@#其他陈述 分布!@#3_14!@#0-52!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#13!@#
8-B-1!@#肯尼亚是世界第二大红茶生产和贸易大国。茶园主要分布在海拔1500米到3000米的肯尼亚山区，每一片叶子都由手工采摘；茶叶采用先进技术进行加工，产品远销世界各地。肯尼亚红茶	产量高!@#ed-ori!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 产量 高!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 产量 高!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 产量 高!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 产量 高!@#!@#NR VC NN OD JJ NN NN CC NN JJ NN PU NN AD VV P NN CD M P CD M DEG NN NN PU DT CD M NN AD P NN VV PU NN VV JJ NN VV NN PU NN NN NN DT NN PU NR NN NN VA!@#!@#!@#0 48!@#!@#!@#17 18 20 21!@#!@#!@#!@#!@#!@#其他陈述_0(肯尼亚,是,世界第二大红茶生产和贸易大国)分布_1(茶园,海拔1500米到3000米的肯尼亚山区)!@#其他陈述 分布!@#1_14!@#0-51!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#13!@#
8-B-2!@#肯尼亚是世界第二大红茶生产和贸易大国。茶园主要分布在海拔1500米到3000米的肯尼亚山区，每一片叶子都由手工采摘；茶叶采用先进技术进行加工，产品远销世界各地。肯尼亚红茶	商品率高!@#ed-ori!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 商品率 高!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 商品率 高!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 商品率 高!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 商品率 高!@#!@#NR VC NN OD JJ NN NN CC NN JJ NN PU NN AD VV P NN CD M P CD M DEG NN NN PU DT CD M NN AD P NN VV PU NN VV JJ NN VV NN PU NN NN NN DT NN PU NR NN NN VA!@#!@#!@#0 48!@#!@#!@#17 18 20 21!@#!@#!@#!@#!@#!@#其他陈述_0(肯尼亚,是,世界第二大红茶生产和贸易大国)分布_1(茶园,海拔1500米到3000米的肯尼亚山区)!@#其他陈述 分布!@#1_14!@#0-51!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#13!@#
8-C!@#肯尼亚是世界第二大红茶生产和贸易大国。茶园主要分布在海拔1500米到3000米的肯尼亚山区，每一片叶子都由手工采摘；茶叶采用先进技术进行加工，产品远销世界各地。肯尼亚红茶	生长得益于终年高温多雨的气候!@#None!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 生长 得益于 终年 高温 多雨 的 气候!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 生长 得益于 终年 高温 多雨 的 气候!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 生长 得益于 终年 高温 多雨 的 气候!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 生长 得益于 终年 高温 多雨 的 气候!@#!@#NR VC NN OD JJ NN NN CC NN JJ NN PU NN AD VV P NN CD M P CD M DEG NN NN PU DT CD M NN AD P NN VV PU NN VV JJ NN VV NN PU NN NN NN DT NN PU NR NN NN VV AD VA VA DEC NN!@#!@#!@#0 48!@#!@#!@#17 18 20 21!@#!@#!@#!@#!@#!@#其他陈述_0(肯尼亚,是,世界第二大红茶生产和贸易大国)分布_1(茶园,海拔1500米到3000米的肯尼亚山区)!@#其他陈述 分布!@#1_14!@#0-56!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#13!@#
8-D!@#肯尼亚是世界第二大红茶生产和贸易大国。茶园主要分布在海拔1500米到3000米的肯尼亚山区，每一片叶子都由手工采摘；茶叶采用先进技术进行加工，产品远销世界各地。肯尼亚红茶	品质优良与丘陵广布的地形有关!@#None!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 品质 优良 与 丘陵 广布 的 地形 有关!@#肯尼亚 是 世界 第二 大 红茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红茶 品质 优良 与 丘陵 广布 的 地形 有关!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 品质 优良 与 丘陵 广布 的 地形 有关!@#肯尼亚 是 世界 第二 大 红 茶 生产 和 贸易 大 国 。 茶园 主要 分布 在 海 拔 1500 米 到 3000 米 的 肯尼亚 山区 ， 每 一 片 叶子 都 由 手工 采摘 ； 茶叶 采用 先进 技术 进行 加工 ， 产品 远销 世界 各 地 。 肯尼亚 红 茶 品质 优良 与 丘陵 广布 的 地形 有关!@#!@#NR VC NN OD JJ NN NN CC NN JJ NN PU NN AD VV P NN CD M P CD M DEG NN NN PU DT CD M NN AD P NN VV PU NN VV JJ NN VV NN PU NN NN NN DT NN PU NR NN NN VA CC NN VA DEC NN VA!@#!@#!@#0 48!@#!@#!@#17 18 20 21!@#!@#!@#!@#!@#!@#其他陈述_0(肯尼亚,是,世界第二大红茶生产和贸易大国)分布_1(茶园,海拔1500米到3000米的肯尼亚山区)!@#其他陈述 分布!@#1_14!@#0-57!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#13!@#
9-A!@#从工业1.0到工业4.0	对原料和能源的依赖程度逐渐增加!@#None!@#从 工业 1.0 到 工业 4.0 对 原料 和 能源 的 依赖 程度 逐渐 增加!@#从 工业 1.0 到 工业 4.0 对 原料 和 能源 的 依赖 程度 逐渐 增加!@#从 工 业 1.0 到 工 业 4.0 对 原料 和 能源 的 依赖 程度 逐渐 增加!@#从 工 业 1.0 到 工 业 4.0 对 原料 和 能源 的 依赖 程度 逐渐 增加!@#!@#P NN NT P NN NN P NN CC NN DEG NN NN AD VV!@#!@#!@#!@#!@#!@#!@#!@#!@#其他关联_0(,,)!@#其他关联!@#!@#变化_0(对原料和能源的依赖程度,从工业1.0到工业4.0,逐渐增加)!@#变化!@#0_13-14!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
9-B!@#从工业1.0到工业4.0	对劳动力数量和素质要求逐渐降低!@#None!@#从 工业 1.0 到 工业 4.0 对 劳动力 数量 和 素质 要求 逐渐 降低!@#从 工业 1.0 到 工业 4.0 对 劳动力 数量 和 素质 要求 逐渐 降低!@#从 工 业 1.0 到 工 业 4.0 对 劳动力 数量 和 素质 要求 逐渐 降低!@#从 工 业 1.0 到 工 业 4.0 对 劳动力 数量 和 素质 要求 逐渐 降低!@#!@#P NN NT P NN NN P NN NN CC NN NN AD VV!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#变化_0(对劳动力数量和素质要求,从工业1.0到工业4.0,逐渐降低)!@#变化!@#0_12-13!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
9-C!@#从工业1.0到工业4.0	工业企业之间的信息联系逐渐紧密!@#None!@#从 工业 1.0 到 工业 4.0 工业 企业 之间 的 信息 联系 逐渐 紧密!@#从 工业 1.0 到 工业 4.0 工业 企业 之间 的 信息 联系 逐渐 紧密!@#从 工 业 1.0 到 工 业 4.0 工业 企业 之间 的 信息 联系 逐渐 紧密!@#从 工 业 1.0 到 工 业 4.0 工业 企业 之间 的 信息 联系 逐渐 紧密!@#!@#P NN NT P NN NN NN NN LC DEG NN NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#变化_0(工业企业之间的信息联系,从工业1.0到工业4.0,逐渐紧密)!@#变化!@#0_12-13!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
9-D!@#从工业1.0到工业4.0	企业由分散向集中并形成工业地域!@#None!@#从 工业 1.0 到 工业 4.0 企业 由 分散 向 集中 并 形成 工业地域!@#从 工业 1.0 到 工业 4.0 企业 由 分散 向 集中 并 形成 工业地域!@#从 工 业 1.0 到 工 业 4.0 企业 由 分散 向 集中 并 形成 工业地域!@#从 工 业 1.0 到 工 业 4.0 企业 由 分散 向 集中 并 形成 工业地域!@#!@#P NN NT P NN NN NN P VV P NN CC VV NN!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#变化_0(企业,从工业1.0到工业4.0,由分散向集中并形成工业地域)!@#变化!@#0_7-9!@#0-13!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
10-①!@#北京新发地批发市场的区位优势是	交通便利!@#None!@#北京 新发地 批发 市场 的 区位 优势 是 交通 便利!@#北京 新发地 批发 市场 的 区位 优势 是 交通 便利!@#北京 新 发地 批发 市场 的 区位 优势 是 交通 便利!@#北京 新 发地 批发 市场 的 区位 优势 是 交通 便利!@#!@#NR NN NN NN DEG NN NN VC NN VA!@#!@#!@#0!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(北京新发地批发市场的区位优势,交通便利)!@#指示!@#0_7!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
10-②!@#北京新发地批发市场的区位优势是	市场需求量大!@#None!@#北京 新发地 批发 市场 的 区位 优势 是 市场 需求量 大!@#北京 新发地 批发 市场 的 区位 优势 是 市场 需求量 大!@#北京 新 发地 批发 市场 的 区位 优势 是 市场 需求量 大!@#北京 新 发地 批发 市场 的 区位 优势 是 市场 需求量 大!@#!@#NR NN NN NN DEG NN NN VC NN NN VA!@#!@#!@#0!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(北京新发地批发市场的区位优势,市场需求量大)!@#指示!@#0_7!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
10-③!@#北京新发地批发市场的区位优势是	劳动力素质高!@#None!@#北京 新发地 批发 市场 的 区位 优势 是 劳动力 素质 高!@#北京 新发地 批发 市场 的 区位 优势 是 劳动力 素质 高!@#北京 新 发地 批发 市场 的 区位 优势 是 劳动力 素质 高!@#北京 新 发地 批发 市场 的 区位 优势 是 劳动力 素质 高!@#!@#NR NN NN NN DEG NN NN VC NN NN VA!@#!@#!@#0!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(北京新发地批发市场的区位优势,劳动力素质高)!@#指示!@#0_7!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
10-④!@#北京新发地批发市场的区位优势是	农业科技发达!@#None!@#北京 新发地 批发 市场 的 区位 优势 是 农业 科技 发达!@#北京 新发地 批发 市场 的 区位 优势 是 农业 科技 发达!@#北京 新 发地 批发 市场 的 区位 优势 是 农业 科技 发达!@#北京 新 发地 批发 市场 的 区位 优势 是 农业 科技 发达!@#!@#NR NN NN NN DEG NN NN VC NN NN VA!@#!@#!@#0!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(北京新发地批发市场的区位优势,劳农业科技发达)!@#指示!@#0_7!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
11-A!@#高碑店农副产品物流园的建设对京津冀区域的影响是	疏散北京中心城区人口!@#None!@#高碑店 农副产品 物 流园 的 建设 对 京津冀区域 的 影响 是 疏散 北京 中心 城区 人口!@#高碑店 农副产品 物流园 的 建设 对 京津冀 区域 的 影响 是 疏散 北京 中心 城区 人口!@#高碑店 农副产品 物 流园 的 建设 对 京 津冀区域 的 影响 是 疏散 北京 中心城区 人口!@#高碑店 农副产品 物 流园 的 建设 对 京 津冀区域 的 影响 是 疏散 北京 中心 城区人口!@#!@#NN NN NN NN DEG NN P NR DEG NN VC VV NR NN NN NN!@#!@#!@#7!@#!@#!@#!@#!@#!@#影响_0(高碑店农副产品物流园的建设,京津冀区域,#,#)!@#影响!@#0_9!@#其他陈述_0(疏散北京中心城区人口)!@#其他陈述!@#!@#11-15!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
11-B!@#高碑店农副产品物流园的建设对京津冀区域的影响是	促进北京现代农业发展!@#None!@#高碑店 农副产品 物 流园 的 建设 对 京津冀区域 的 影响 是 促进 北京 现代 农业 发展!@#高碑店 农副产品 物流园 的 建设 对 京津冀 区域 的 影响 是 促进 北京 现代 农业 发展!@#高碑店 农副产品 物 流园 的 建设 对 京 津冀区域 的 影响 是 促进 北京 现代 农业 发展!@#高碑店 农副产品 物 流园 的 建设 对 京 津冀区域 的 影响 是 促进 北京 现代 农业 发展!@#!@#NN NN NN NN DEG NN P NR DEG NN VC VV NR NN NN NN!@#!@#!@#7!@#!@#!@#!@#!@#!@#影响_0(高碑店农副产品物流园的建设,京津冀区域,#,#)!@#影响!@#0_9!@#其他陈述_0(促进北京现代农业发展)!@#其他陈述!@#!@#11-15!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
11-C!@#高碑店农副产品物流园的建设对京津冀区域的影响是	增加河北地区就业岗位!@#None!@#高碑店 农副产品 物 流园 的 建设 对 京津冀区域 的 影响 是 增加 河北地区 就业 岗位!@#高碑店 农副产品 物流园 的 建设 对 京津冀 区域 的 影响 是 增加 河北 地区 就业 岗位!@#高碑店 农副产品 物 流园 的 建设 对 京 津冀区域 的 影响 是 增加 河北 地区 就业 岗位!@#高碑店 农副产品 物 流园 的 建设 对 京 津冀区域 的 影响 是 增加 河北 地区 就业 岗位!@#!@#NN NN NN NN DEG NN P NR DEG NN VC VV NR NN NN!@#!@#!@#7!@#!@#!@#!@#!@#!@#影响_0(高碑店农副产品物流园的建设,京津冀区域,#,#)!@#影响!@#0_9!@#其他陈述_0(增加河北地区就业岗位)!@#其他陈述!@#!@#11-14!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#
