编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#图中	甲地是中国日出最早的地方!@#None!@#图 中 甲地 是 中国 日出 最 早 的 地方!@#图 中 甲地 是 中国 日出 最 早 的 地方!@#图 中 甲地 是 中国 日出 最 早 的 地方!@#图 中 甲地 是 中国 日出 最 早 的 地方!@#NN LC loc VC loc VV AD VA DEC NN!@#NN LC NN VC NR VV AD VA DEC NN!@#!@#!@#2 4!@#!@#4!@#!@#!@#( (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲地))) (VP (VC 是) (NP (NP (NR 中国)) (CP (IP (VP (VP (VV 日出)) (VP (ADVP (AD 最)) (VP (VA 早))))) (DEC 的)) (NP (NN 地方))))) )!@#!@#!@#!@#指示_0(甲地,中国日出最早的地方)!@#指示!@#0_3!@#2-9!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#null!@#范围限定!@#!@#0-1!@#
6-A!@#图4（-A）中	①比②风速大!@#None!@#图4 （ -A ） 中 ① 比 ② 风速 大!@#图4 （ -A ） 中 ① 比 ② 风速 大!@#图4 （ - A ） 中 ① 比 ② 风速 大!@#图4 （ - A ） 中 ① 比 ② 风速 大!@#NN PU NN PU LC NN P NN NN VA!@#NN PU NN PU LC NN P NN NN VA!@#!@#!@#!@#!@#!@#!@#!@#( (IP (LCP (NP (NN 图4) (PRN (PU （) (NP (NN -A)) (PU ）))) (LC 中)) (NP (NN ①)) (VP (PP (P 比) (NP (NN ②) (NN 风速))) (VP (VA 大)))) )!@#!@#!@#!@#比较_0(①,风速,②,风速,大)!@#比较!@#0_6!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#null!@#范围限定!@#!@#0-4!@#
6-B!@#图4（-A）中	①比③云量少!@#None!@#图4 （ -A ） 中 ① 比 ③ 云量 少!@#图4 （ -A ） 中 ① 比 ③ 云量 少!@#图4 （ - A ） 中 ① 比 ③ 云量 少!@#图4 （ - A ） 中 ① 比 ③ 云量 少!@#NN PU NN PU LC NN P NN NN VA!@#NN PU NN PU LC NN P NN NN VA!@#!@#!@#!@#!@#!@#!@#!@#( (IP (LCP (NP (NN 图4) (PRN (PU （) (NP (NN -A)) (PU ）))) (LC 中)) (NP (NN ①)) (VP (PP (P 比) (NP (NN ③) (NN 云量))) (VP (VA 少)))) )!@#!@#!@#!@#比较_0(①,云量,③,云量,少)!@#比较!@#0_6!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-4!@#
6-C!@#图4（-A）中	②比③气压低!@#None!@#图4 （ -A ） 中 ② 比 ③ 气压 低!@#图4 （ -A ） 中 ② 比 ③ 气压 低!@#图4 （ - A ） 中 ② 比 ③ 气压 低!@#图4 （ - A ） 中 ② 比 ③ 气压 低!@#NN PU NN PU LC NN P NN NN VA!@#NN PU NN PU LC NN P NN NN VA!@#!@#!@#!@#!@#!@#!@#!@#( (IP (LCP (NP (NN 图4) (PRN (PU （) (NP (NN -A)) (PU ）))) (LC 中)) (NP (NN ②)) (VP (PP (P 比) (NP (NN ③) (NN 气压))) (VP (VA 低)))) )!@#!@#!@#!@#比较_0(②,气压,③,气压,低)!@#比较!@#0_6!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-4!@#
6-D!@#图4（-A）中	②比④气温高!@#None!@#图4 （ -A ） 中 ② 比 ④ 气温 高!@#图4 （ -A ） 中 ② 比 ④ 气温 高!@#图4 （ - A ） 中 ② 比 ④ 气温 高!@#图4 （ - A ） 中 ② 比 ④ 气温 高!@#NN PU NN PU LC NN P NN NN VA!@#NN PU NN PU LC NN P NN NN VA!@#!@#!@#!@#!@#!@#!@#!@#( (IP (LCP (NP (NN 图4) (PRN (PU （) (NP (NN -A)) (PU ）))) (LC 中)) (NP (NN ②)) (VP (PP (P 比) (NP (NN ④) (NN 气温))) (VP (VA 高)))) )!@#!@#!@#!@#比较_0(②,气温,④,气温,高)!@#比较!@#0_6!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-4!@#
7-A!@#锋通过④地的时间可能为	上午!@#None!@#锋 通过 ④地 的 时间 可能 为 上午!@#锋 通过 ④地 的 时间 可能 为 上午!@#锋 通过 ④地 的 时间 可能 为 上午!@#锋 通过 ④地 的 时间 可能 为 上午!@#term VV loc DEC NN VV VV time!@#NN VV NN DEC NN AD VC NT!@#7!@#2 7!@#2!@#0!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 锋)) (VP (VV 通过) (NP (NR ④地)))) (DEC 的)) (NP (NN 时间))) (VP (VV 可能) (VP (VV 为) (NP (NT 上午))))) )!@#!@#!@#!@#指示_0(锋通过④地的时间,上午)!@#指示!@#0_5-6!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#null!@#名词短语+动词短语!@#5-6!@#5!@#
7-B!@#锋通过④地的时间可能为	下午!@#None!@#锋 通过 ④地 的 时间 可能 为 下午!@#锋 通过 ④地 的 时间 可能 为 下午!@#锋 通过 ④地 的 时间 可能 为 下午!@#锋 通过 ④地 的 时间 可能 为 下午!@#term VV loc DEC NN VV VV time!@#NN VV NN DEC NN AD VC NT!@#7!@#2 7!@#2!@#0!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 锋)) (VP (VV 通过) (NP (NR ④地)))) (DEC 的)) (NP (NN 时间))) (VP (VV 可能) (VP (VV 为) (NP (NT 下午))))) )!@#!@#!@#!@#指示_0(锋通过④地的时间,下午)!@#指示!@#0_5-6!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#5!@#
7-C!@#锋通过④地的时间可能为	傍晚!@#None!@#锋 通过 ④地 的 时间 可能 为 傍晚!@#锋 通过 ④地 的 时间 可能 为 傍晚!@#锋 通过 ④地 的 时间 可能 为 傍晚!@#锋 通过 ④地 的 时间 可能 为 傍晚!@#term VV loc DEC NN VV VV time!@#NN VV NN DEC NN AD VC NT!@#7!@#2 7!@#2!@#0!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 锋)) (VP (VV 通过) (NP (NR ④地)))) (DEC 的)) (NP (NN 时间))) (VP (VV 可能) (VP (VV 为) (NP (NT 傍晚))))) )!@#!@#!@#!@#指示_0(锋通过④地的时间,傍晚)!@#指示!@#0_5-6!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#5!@#
7-D!@#锋通过④地的时间可能为	夜间!@#None!@#锋 通过 ④地 的 时间 可能 为 夜间!@#锋 通过 ④地 的 时间 可能 为 夜间!@#锋 通过 ④地 的 时间 可能 为 夜间!@#锋 通过 ④地 的 时间 可能 为 夜间!@#term VV loc DEC NN VV VV time!@#NN VV NN DEC NN AD VC NT!@#7!@#2 7!@#2!@#0!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 锋)) (VP (VV 通过) (NP (NR ④地)))) (DEC 的)) (NP (NN 时间))) (VP (VV 可能) (VP (VV 为) (NP (NT 夜间))))) )!@#!@#!@#!@#指示_0(锋通过④地的时间,夜间)!@#指示!@#0_5-6!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#5!@#
8-①!@#甲地为峰林，同类景观多出现在	苏!@#None!@#甲地 为 峰林 ， 同类 景观 多 出现 在 苏!@#甲地 为 峰林 ， 同类 景观 多 出现 在 苏!@#甲地 为 峰林 ， 同类 景观 多 出现 在 苏!@#甲地 为 峰林 ， 同类 景观 多 出现 在 苏!@#loc VC NN PU NN NN AD VV P loc!@#NN VC NN PU NN NN AD VV P NR!@#!@#!@#0 9!@#!@#!@#!@#!@#( (IP (IP (NP (NR 甲地)) (VP (VC 为) (NP (NN 峰林)))) (PU ，) (IP (NP (NN 同类) (NN 景观)) (VP (ADVP (AD 多)) (VP (VV 出现) (PP (P 在) (NP (NR 苏))))))) )!@#!@#!@#!@#其他陈述_0(同类景观,多出现在,苏)!@#其他陈述!@#!@#4-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#陈述句!@#名词短语+动词短语!@#7-8!@#!@#0-3
8-②!@#甲地为峰林，同类景观多出现在	湘!@#None!@#甲地 为 峰林 ， 同类 景观 多 出现 在 湘!@#甲地 为 峰林 ， 同类 景观 多 出现 在 湘!@#甲地 为 峰林 ， 同类 景观 多 出现 在 湘!@#甲地 为 峰林 ， 同类 景观 多 出现 在 湘!@#loc VC NN PU NN NN AD VV P loc!@#NN VC NN PU NN NN AD VV P NR!@#!@#!@#0 9!@#!@#!@#!@#!@#( (IP (IP (NP (NR 甲地)) (VP (VC 为) (NP (NN 峰林)))) (PU ，) (IP (NP (NN 同类) (NN 景观)) (VP (ADVP (AD 多)) (VP (VV 出现) (PP (P 在) (NP (NR 湘))))))) )!@#!@#!@#!@#其他陈述_0(同类景观,多出现在,湘)!@#其他陈述!@#!@#4-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#0-3
8-③!@#甲地为峰林，同类景观多出现在	滇!@#None!@#甲地 为 峰林 ， 同类 景观 多 出现 在 滇!@#甲地 为 峰林 ， 同类 景观 多 出现 在 滇!@#甲地 为 峰林 ， 同类 景观 多 出现 在 滇!@#甲地 为 峰林 ， 同类 景观 多 出现 在 滇!@#loc VC NN PU NN NN AD VV P loc!@#NN VC NN PU NN NN AD VV P NR!@#!@#!@#0 9!@#!@#!@#!@#!@#( (IP (IP (NP (NR 甲地)) (VP (VC 为) (NP (NN 峰林)))) (PU ，) (IP (NP (NN 同类) (NN 景观)) (VP (ADVP (AD 多)) (VP (VV 出现) (PP (P 在) (NP (NR 滇))))))) )!@#!@#!@#!@#其他陈述_0(同类景观,多出现在,滇)!@#其他陈述!@#!@#4-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#0-3
8-④!@#甲地为峰林，同类景观多出现在	新!@#None!@#甲地 为 峰林 ， 同类 景观 多 出现 在 新!@#甲地 为 峰林 ， 同类 景观 多 出现 在 新!@#甲地 为 峰林 ， 同类 景观 多 出现 在 新!@#甲地 为 峰林 ， 同类 景观 多 出现 在 新!@#loc VC NN PU NN NN AD VV P loc!@#NN VC NN PU NN NN AD VV P NR!@#!@#!@#0 9!@#!@#!@#!@#!@#( (IP (IP (NP (NR 甲地)) (VP (VC 为) (NP (NN 峰林)))) (PU ，) (IP (NP (NN 同类) (NN 景观)) (VP (ADVP (AD 多)) (VP (VV 出现) (PP (P 在) (NP (NR 新))))))) )!@#!@#!@#!@#其他陈述_0(同类景观,多出现在,新)!@#其他陈述!@#!@#4-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#0-3
8-⑤!@#甲地为峰林，同类景观多出现在	桂!@#None!@#甲地 为 峰林 ， 同类 景观 多 出现 在 桂!@#甲地 为 峰林 ， 同类 景观 多 出现 在 桂!@#甲地 为 峰林 ， 同类 景观 多 出现 在 桂!@#甲地 为 峰林 ， 同类 景观 多 出现 在 桂!@#loc VC NN PU NN NN AD VV P loc!@#NN VC NN PU NN NN AD VV P NR!@#!@#!@#0 9!@#!@#!@#!@#!@#( (IP (IP (NP (NR 甲地)) (VP (VC 为) (NP (NN 峰林)))) (PU ，) (IP (NP (NN 同类) (NN 景观)) (VP (ADVP (AD 多)) (VP (VV 出现) (PP (P 在) (NP (NR 桂))))))) )!@#!@#!@#!@#其他陈述_0(同类景观,多出现在,桂)!@#其他陈述!@#!@#4-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#0-3
8-⑥!@#甲地为峰林，同类景观多出现在	内蒙古!@#None!@#甲地 为 峰林 ， 同类 景观 多 出现 在 内蒙古!@#甲地 为 峰林 ， 同类 景观 多 出现 在 内蒙古!@#甲地 为 峰林 ， 同类 景观 多 出现 在 内蒙古!@#甲地 为 峰林 ， 同类 景观 多 出现 在 内蒙古!@#loc VC NN PU NN NN AD VV P loc!@#NN VC NN PU NN NN AD VV P NR!@#!@#!@#0 9!@#!@#9!@#!@#!@#( (IP (IP (NP (NR 甲地)) (VP (VC 为) (NP (NN 峰林)))) (PU ，) (IP (NP (NN 同类) (NN 景观)) (VP (ADVP (AD 多)) (VP (VV 出现) (PP (P 在) (NP (NR 内蒙古))))))) )!@#!@#!@#!@#其他陈述_0(同类景观,多出现在,内蒙古)!@#其他陈述!@#!@#4-9!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#0-3
9-A!@#图中	甲处侵蚀作用强烈!@#None!@#图 中 甲处 侵蚀作用 强烈!@#图 中 甲处 侵蚀 作用 强烈!@#图 中 甲处 侵蚀作用 强烈!@#图 中 甲处 侵蚀作用 强烈!@#NN LC loc term VA!@#NN LC NN NN VA!@#!@#!@#2!@#3!@#!@#!@#!@#( (IP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲处) (NN 侵蚀作用)) (VP (VA 强烈))) )!@#!@#!@#!@#其他陈述_0(甲处,侵蚀作用,强烈)!@#其他陈述!@#!@#2-4!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#null!@#范围限定!@#!@#0-1!@#
9-B!@#图中	乙处由内力作用形成!@#None!@#图 中 乙处 由 内力作用 形成!@#图 中 乙处 由 内力 作用 形成!@#图 中 乙处 由 内力作用 形成!@#图 中 乙处 由 内力作用 形成!@#NN LC loc P term VV!@#NN LC NN P NN VV!@#!@#!@#2!@#4!@#!@#!@#!@#( (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 乙处))) (VP (PP (P 由) (NP (NN 内力作用))) (VP (VV 形成)))) )!@#!@#!@#!@#构成_0(乙处,内力作用,形成)!@#构成!@#0_5!@#2-5!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-1!@#
9-C!@#图中	丙处易发生滑坡现象!@#None!@#图 中 丙处 易 发生 滑坡 现象!@#图 中 丙处 易 发生 滑坡 现象!@#图 中 丙处 易 发生 滑坡 现象!@#图 中 丙处 易 发生 滑坡 现象!@#NN LC loc AD VV term NN!@#NN LC NN AD VV NN NN!@#!@#!@#2!@#5!@#!@#!@#!@#( (NP (IP (LCP (NP (NN 图)) (LC 中)) (NP (NR 丙处)) (VP (ADVP (AD 易)) (VP (VV 发生) (NP (NN 滑坡))))) (NP (NN 现象))) )!@#!@#!@#!@#其他陈述_0(丙处,发生,滑坡现象)!@#其他陈述!@#!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-1 3!@#
9-D!@#图中	丁处是典型的背斜山!@#None!@#图 中 丁处 是 典型 的 背斜山!@#图 中 丁处 是 典型 的 背斜山!@#图 中 丁处 是 典型 的 背斜山!@#图 中 丁处 是 典型 的 背斜山!@#NN LC loc VC VA DEC term!@#NN LC NN VC VA DEC NN!@#!@#!@#2!@#6!@#!@#!@#!@#( (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 丁处))) (VP (VC 是) (NP (CP (IP (VP (VA 典型))) (DEC 的)) (NP (NN 背斜山))))) )!@#!@#!@#!@#指示_0(丁处,背斜山)!@#指示!@#0_3!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-1 4!@#
10-A!@#瓶装水厂如此选址的主要原因是	利用优于授权地区的水源!@#None!@#瓶装水厂 如此 选址 的 主要 原因 是 利用 优于 授权 地区 的 水源!@#瓶装水厂 如此 选址 的 主要 原因 是 利用 优于 授权 地区 的 水源!@#瓶装水厂 如此 选址 的 主要 原因 是 利用 优于 授权 地区 的 水源!@#瓶装水厂 如此 选址 的 主要 原因 是 利用 优于 授权 地区 的 水源!@#NN AD VV DEC JJ NN VC VV VV NN NN DEG NN!@#NN AD VV DEC JJ NN VC VV VV NN NN DEG NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 瓶装水厂)) (VP (ADVP (AD 如此)) (VP (VV 选址)))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (VP (VV 利用) (NP (DNP (NP (IP (VP (VV 优于) (NP (NN 授权)))) (NP (NN 地区))) (DEG 的)) (NP (NN 水源))))))) )!@#原因_0(瓶装水厂如此选址,利用优于授权地区的水源)!@#原因!@#0_4-6!@#其他陈述_0(瓶装水厂,利用,优于授权地区的水源)!@#其他陈述!@#!@#7-12!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#null!@#名词短语+动词短语!@#4-6!@#4!@#
10-B!@#瓶装水厂如此选址的主要原因是	靠近技术发达地区!@#None!@#瓶装水厂 如此 选址 的 主要 原因 是 靠近 技术 发达 地区!@#瓶装水厂 如此 选址 的 主要 原因 是 靠近 技术 发达 地区!@#瓶装水厂 如此 选址 的 主要 原因 是 靠近 技术 发达 地区!@#瓶装水厂 如此 选址 的 主要 原因 是 靠近 技术 发达 地区!@#NN AD VV DEC JJ NN VC VV NN JJ NN!@#NN AD VV DEC JJ NN VC VV NN JJ NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 瓶装水厂)) (VP (ADVP (AD 如此)) (VP (VV 选址)))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (VP (VV 靠近) (NP (NP (NN 技术)) (ADJP (JJ 发达)) (NP (NN 地区))))))) )!@#原因_0(瓶装水厂如此选址,靠近技术发达地区)!@#原因!@#0_4-6!@#其他陈述_0(瓶装水厂,靠近,技术发达地区)!@#其他陈述!@#!@#7-10!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#4!@#
10-C!@#瓶装水厂如此选址的主要原因是	吸引高素质的劳动力!@#None!@#瓶装水厂 如此 选址 的 主要 原因 是 吸引 高素质 的 劳动力!@#瓶装水厂 如此 选址 的 主要 原因 是 吸引 高素质 的 劳动力!@#瓶装水厂 如此 选址 的 主要 原因 是 吸引 高素质 的 劳动力!@#瓶装水厂 如此 选址 的 主要 原因 是 吸引 高素质 的 劳动力!@#NN AD VV DEC JJ NN VC VV JJ DEG NN!@#NN AD VV DEC JJ NN VC VV JJ DEG NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 瓶装水厂)) (VP (ADVP (AD 如此)) (VP (VV 选址)))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (VP (VV 吸引) (NP (DNP (ADJP (JJ 高素质)) (DEG 的)) (NP (NN 劳动力))))))) )!@#原因_0(瓶装水厂如此选址,吸引高素质的劳动力)!@#原因!@#0_4-6!@#其他陈述_0(瓶装水厂,吸引,高素质的劳动力)!@#其他陈述!@#!@#7-10!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#4!@#
10-D!@#瓶装水厂如此选址的主要原因是	降低运输成本!@#None!@#瓶装水厂 如此 选址 的 主要 原因 是 降低 运输 成本!@#瓶装水厂 如此 选址 的 主要 原因 是 降低 运输 成本!@#瓶装水厂 如此 选址 的 主要 原因 是 降低 运输 成本!@#瓶装水厂 如此 选址 的 主要 原因 是 降低 运输 成本!@#NN AD VV DEC JJ NN VC VV NN NN!@#NN AD VV DEC JJ NN VC VV NN NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NN 瓶装水厂)) (VP (ADVP (AD 如此)) (VP (VV 选址)))) (DEC 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (VP (VV 降低) (NP (NN 运输) (NN 成本)))))) )!@#原因_0(瓶装水厂如此选址，降低运输成本)!@#原因!@#0_4-6!@#其他陈述_0(瓶装水厂,降低,运输成本)!@#其他陈述!@#!@#7-9!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#4!@#
11-①!@#瓶装水厂的建设使所在地	就业岗位增加!@#None!@#瓶装水厂 的 建设 使 所在地 就业 岗位 增加!@#瓶装水厂 的 建设 使 所在地 就业 岗位 增加!@#瓶装水厂 的 建设 使 所在地 就业 岗位 增加!@#瓶装水厂 的 建设 使 所在地 就业 岗位 增加!@#NN DEG NN VV NN NN NN VV!@#NN DEG NN VV NN NN NN VV!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (NN 瓶装水厂)) (DEG 的)) (NP (NN 建设))) (VP (VV 使) (NP (NN 所在地) (NN 就业) (NN 岗位)) (IP (VP (VV 增加))))) )!@#后果_0(瓶装水厂的建设,所在地就业岗位增加)!@#后果!@#0_3!@#变化_0(所在地就业岗位,#,增加)!@#变化!@#0_7!@#4-7!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#null!@#名词短语+动词短语!@#3!@#!@#
11-②!@#瓶装水厂的建设使所在地	吸引大城市人口迁入!@#None!@#瓶装水厂 的 建设 使 所在地 吸引 大城市 人口 迁入!@#瓶装水厂 的 建设 使 所在地 吸引 大城市 人口 迁入!@#瓶装水厂 的 建设 使 所在地 吸引 大城市 人口 迁入!@#瓶装水厂 的 建设 使 所在地 吸引 大城市 人口 迁入!@#NN DEG NN VV NN VV NN NN VV!@#NN DEG NN VV NN VV NN NN VV!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (NN 瓶装水厂)) (DEG 的)) (NP (NN 建设))) (VP (VV 使) (NP (NN 所在地)) (IP (VP (VV 吸引) (NP (NN 大城市) (NN 人口)) (IP (VP (VV 迁入))))))) )!@#后果_0(瓶装水厂的建设,所在地吸引大城市人口迁入)!@#后果!@#0_3!@#其他陈述_0(所在地,吸引,大城市人口迁入)!@#其他陈述!@#!@#4-8!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
11-③!@#瓶装水厂的建设使所在地	承接品牌授权地区产业转移!@#None!@#瓶装水厂 的 建设 使 所在地 承接 品牌 授权 地区 产业 转移!@#瓶装水厂 的 建设 使 所在地 承接 品牌 授权 地区 产业 转移!@#瓶装水厂 的 建设 使 所在地 承接 品牌 授权 地区 产业 转移!@#瓶装水厂 的 建设 使 所在地 承接 品牌 授权 地区 产业 转移!@#NN DEG NN VV NN VV NN NN NN NN VV!@#NN DEG NN VV NN VV NN NN NN NN NN!@#!@#!@#!@#!@#!@#!@#!@#( (IP (IP (NP (DNP (NP (NN 瓶装水厂)) (DEG 的)) (NP (NN 建设))) (VP (VV 使) (NP (NN 所在地)) (IP (VP (VV 承接) (NP (NN 品牌)))))) (NP (NP (NN 授权) (NN 地区)) (NP (NN 产业))) (VP (VV 转移))) )!@#后果_0(瓶装水厂的建设,所在地承接品牌授权地区产业转移)!@#后果!@#0_3!@#其他陈述_0(所在地,承接,品牌授权地区产业转移)!@#其他陈述!@#!@#4-10!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
11-④!@#瓶装水厂的建设使所在地	吸引相关企业集聚!@#None!@#瓶装水厂 的 建设 使 所在地 吸引 相关 企业 集聚!@#瓶装水厂 的 建设 使 所在地 吸引 相关 企业 集聚!@#瓶装水厂 的 建设 使 所在地 吸引 相关 企业 集聚!@#瓶装水厂 的 建设 使 所在地 吸引 相关 企业 集聚!@#NN DEG NN VV NN VV JJ NN VV!@#NN DEG NN VV NN VV JJ NN VV!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (NN 瓶装水厂)) (DEG 的)) (NP (NN 建设))) (VP (VV 使) (NP (NN 所在地)) (IP (VP (VV 吸引) (NP (ADJP (JJ 相关)) (NP (NN 企业))) (IP (VP (VV 集聚))))))) )!@#后果_0(瓶装水厂的建设,所在地吸引相关企业集聚)!@#后果!@#0_3!@#其他陈述_0(所在地,吸引,相关企业集聚)!@#其他陈述!@#!@#4-8!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
11-⑤!@#瓶装水厂的建设使所在地	城市等级提升!@#None!@#瓶装水厂 的 建设 使 所在地 城市 等级 提升!@#瓶装水厂 的 建设 使 所在地 城市 等级 提升!@#瓶装水厂 的 建设 使 所在地 城市 等级 提升!@#瓶装水厂 的 建设 使 所在地 城市 等级 提升!@#NN DEG NN VV NN NN NN VV!@#NN DEG NN VV NN NN NN VV!@#!@#!@#!@#!@#!@#!@#!@#( (IP (NP (DNP (NP (NN 瓶装水厂)) (DEG 的)) (NP (NN 建设))) (VP (VV 使) (NP (NN 所在地) (NN 城市) (NN 等级)) (IP (VP (VV 提升))))) )!@#后果_0(瓶装水厂的建设,所在地城市等级提升)!@#后果!@#0_3!@#变化_0(所在地城市等级,#,提升)!@#变化!@#0_7!@#4-7!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
